address,Apart,pps,gu,dong,size,floor,year,long,lat
남부순환로 775,개봉푸르지오,562,구로구,개봉동,84.88,17,2,126.8474126,37.50057547
남부순환로 775,개봉푸르지오,541,구로구,개봉동,84.83,2,2,126.8474126,37.50057547
남부순환로 775,개봉푸르지오,555,구로구,개봉동,84.88,14,2,126.8474126,37.50057547
남부순환로 775,개봉푸르지오,566,구로구,개봉동,84.88,13,2,126.8474126,37.50057547
남부순환로 775,개봉푸르지오,658,구로구,개봉동,59.86,16,2,126.8474126,37.50057547
남부순환로 775,개봉푸르지오,666,구로구,개봉동,59.9,21,2,126.8474126,37.50057547
남부순환로 775,개봉푸르지오,558,구로구,개봉동,84.94,17,2,126.8474126,37.50057547
남부순환로 775,개봉푸르지오,598,구로구,개봉동,71.86,25,2,126.8474126,37.50057547
남부순환로 775,개봉푸르지오,557,구로구,개봉동,84.88,16,2,126.8474126,37.50057547
남부순환로107길 12,미래하이츠,333,구로구,가리봉동,96.94,5,13,126.893922,37.47920333
남부순환로120길 22,삼익,374,금천구,독산동,59.97,1,18,126.9011087,37.47821248
남부순환로120길 22,삼익,400,금천구,독산동,69.72,9,18,126.9011087,37.47821248
남부순환로144길 71,흥원,295,관악구,신림동,118.8,3,14,126.9133455,37.47818898
남부순환로194길 7,로마,438,관악구,신림동,77.71,2,13,126.9349236,37.48433387
남부순환로194길 7,로마,418,관악구,신림동,77.71,2,13,126.9349236,37.48433387
남부순환로198길 10,효림다온,472,관악구,신림동,84.79,4,9,126.936705,37.48395643
남부순환로198길 10,효림다온,485,관악구,신림동,84.79,4,9,126.936705,37.48395643
남부순환로198길 7,성우,529,관악구,신림동,59.97,8,18,126.936929,37.48393124
남부순환로198길 7,성우,444,관악구,신림동,84.97,1,18,126.936929,37.48393124
남부순환로218길 1,서울대역마에스트로,951,관악구,봉천동,19.46,18,4,126.9506344,37.48118095
남부순환로218길 37,프라비다2,728,관악구,봉천동,29.13,6,3,126.950379,37.47969484
남부순환로218길 37,프라비다2,918,관악구,봉천동,19.61,7,3,126.950379,37.47969484
남부순환로218길 37,프라비다2,739,관악구,봉천동,29.13,8,3,126.950379,37.47969484
남부순환로218길 37,프라비다2,934,관악구,봉천동,15.64,6,3,126.950379,37.47969484
남부순환로218길 37,프라비다2,728,관악구,봉천동,29.13,5,3,126.950379,37.47969484
남부순환로218길 37,프라비다2,965,관악구,봉천동,15.64,8,3,126.950379,37.47969484
남부순환로218길 37,프라비다2,769,관악구,봉천동,28.59,12,3,126.950379,37.47969484
남부순환로218길 37,프라비다2,863,관악구,봉천동,18.83,11,3,126.950379,37.47969484
남부순환로218길 37,프라비다2,873,관악구,봉천동,18.56,10,3,126.950379,37.47969484
남부순환로218길 37,프라비다2,959,관악구,봉천동,15.64,5,3,126.950379,37.47969484
남부순환로218길 37,프라비다2,722,관악구,봉천동,29.13,9,3,126.950379,37.47969484
남부순환로218길 37,프라비다2,927,관악구,봉천동,15.64,4,3,126.950379,37.47969484
남부순환로218길 37,프라비다2,965,관악구,봉천동,15.64,8,3,126.950379,37.47969484
남부순환로220길 29,코스모블루,877,관악구,봉천동,14.25,6,4,126.9517404,37.47991161
남부순환로220길 29,코스모블루,966,관악구,봉천동,13.09,8,4,126.9517404,37.47991161
남부순환로230길 111,코스코수,370,관악구,봉천동,75.65,4,9,126.9543073,37.47521417
남부순환로230길 93,반석블레스빌,469,관악구,봉천동,84.25,7,15,126.9547093,37.47592901
남부순환로230길 94,푸르빌3차,383,관악구,봉천동,97.2,4,12,126.9544884,37.4760319
남부순환로248길 56,낙성대현대아파트,567,관악구,봉천동,61.74,6,28,126.9657794,37.47357657
남부순환로248길 56,낙성대현대아파트,400,관악구,봉천동,136.11,8,28,126.9657794,37.47357657
남부순환로248길 56,낙성대현대아파트,567,관악구,봉천동,61.74,14,28,126.9657794,37.47357657
남부순환로248길 56,낙성대현대아파트,411,관악구,봉천동,136.11,11,28,126.9657794,37.47357657
남부순환로248길 78,아이펠리스,592,관악구,봉천동,81.14,6,12,126.9661659,37.47272313
남부순환로249길 13,늘푸른3차,548,관악구,봉천동,59.28,6,9,126.9670369,37.47654534
남부순환로249길 13,늘푸른3차,427,관악구,봉천동,84.94,1,9,126.9670369,37.47654534
남부순환로249길 21,늘푸른5차,493,관악구,봉천동,84.16,2,8,126.9676397,37.47664649
남부순환로249길 21,늘푸른5차,465,관악구,봉천동,84.93,2,8,126.9676397,37.47664649
남부순환로249길 5,낙성대늘푸른,441,관악구,봉천동,96.91,4,12,126.9672892,37.47613186
남부순환로255길 17,현대파크(아),395,동작구,사당동,81.11,3,11,126.9703608,37.47701628
남부순환로255길 21,삼익그린뷰,494,동작구,사당동,84.9941,6,13,126.97002,37.47716487
남부순환로255나길 8,닷컴캐슬,424,동작구,사당동,73.19,3,13,126.9715236,37.47702667
남부순환로256라길 25,남현동한일유앤아이,634,관악구,남현동,59.91,3,11,126.9735051,37.47188908
남부순환로257가길 8,오림센트빌,462,동작구,사당동,57.35,3,15,126.9734728,37.47743214
남부순환로27길 6,온누리,326,양천구,신월동,79.68,4,10,126.8260136,37.54043963
남부순환로289길 16,서희융창,614,서초구,방배동,101.83,4,13,126.9889194,37.47590824
남부순환로291길 5,청광아트빌(14차),653,서초구,방배동,244.84,7,15,126.989608,37.47523603
남부순환로297라길 9,방배2차상지리츠빌,734,서초구,방배동,163.48,1,14,126.9942775,37.4759683
남부순환로309길 67,방배동동양파라곤,606,서초구,방배동,197.91,11,12,127.002705,37.48069948
남부순환로317길 68,대경벨로체,650,서초구,서초동,83.125,5,9,127.0105303,37.48267995
남부순환로323길 38,서초한신,798,서초구,서초동,95.86,2,15,127.0145527,37.48270818
남부순환로323길 38,서초한신,845,서초구,서초동,84.99,4,15,127.0145527,37.48270818
남부순환로323길 56,경남아너스빌,741,서초구,서초동,136.373,10,11,127.0146174,37.48359926
남부순환로323길 56,경남아너스빌,785,서초구,서초동,136.224,7,11,127.0146174,37.48359926
남부순환로337가길 52,신원아침도시(1420),800,서초구,서초동,84.34,1,11,127.024094,37.48432716
남부순환로337가길 52,신원아침도시(1420),793,서초구,서초동,84.34,3,11,127.024094,37.48432716
남부순환로33길 46,우진(72-5),228,양천구,신월동,57.03,1,14,126.8322704,37.53831734
남부순환로356길 105,남성1차현대타운,587,서초구,양재동,81.76,3,11,127.0395082,37.48052983
남부순환로356길 105,남성1차현대타운,612,서초구,양재동,81.76,1,11,127.0395082,37.48052983
남부순환로356길 105,남성1차현대타운,597,서초구,양재동,81.76,4,11,127.0395082,37.48052983
남부순환로356길 109,현대타운,610,서초구,양재동,81.1,4,11,127.039686,37.4803298
남부순환로363길 30,도곡쌍용예가,883,강남구,도곡동,107.53,9,38,127.0379213,37.4872491
남부순환로363길 30,도곡쌍용예가,837,강남구,도곡동,107.53,10,38,127.0379213,37.4872491
남부순환로363길 49,역삼우성,943,강남구,도곡동,84.83,6,30,127.0369854,37.48849199
남부순환로363길 49,역삼우성,949,강남구,도곡동,76.38,15,30,127.0369854,37.48849199
남부순환로363길 49,역삼우성,899,강남구,도곡동,84.83,13,30,127.0369854,37.48849199
남부순환로363길 49,역삼우성,911,강남구,도곡동,84.83,14,30,127.0369854,37.48849199
남부순환로363길 49,역삼우성,918,강남구,도곡동,84.83,15,30,127.0369854,37.48849199
남부순환로365길 16,대림,877,강남구,도곡동,84.93,11,24,127.0396924,37.4864808
남부순환로365길 16,대림,872,강남구,도곡동,84.93,3,24,127.0396924,37.4864808
남부순환로365길 16,대림,906,강남구,도곡동,84.95,10,24,127.0396924,37.4864808
남부순환로365길 5,중명하니빌,660,강남구,도곡동,34.1,3,19,127.0392696,37.48583805
남부순환로370길 20,도곡스타빌,692,강남구,도곡동,53.81,3,10,127.042637,37.48417273
남부순환로375길 6,벨라빌,580,강남구,도곡동,239.56,3,16,127.0446961,37.48662929
남부순환로377길 26,힐데스하임빌라,1174,강남구,도곡동,424.32,10,18,127.0449418,37.48784889
남부순환로379길 14,삼성,1226,강남구,도곡동,73.41,11,22,126.978884,37.611107
남부순환로379길 14,삼성,1115,강남구,도곡동,80.75,5,22,126.978884,37.611107
남부순환로379길 14,삼성,1254,강남구,도곡동,54.81,12,22,126.978884,37.611107
남부순환로379길 14,삼성,1168,강남구,도곡동,80.75,4,22,126.978884,37.611107
남부순환로379길 14,삼성,1117,강남구,도곡동,73.41,1,22,126.978884,37.611107
남부순환로379길 14,삼성,1277,강남구,도곡동,54.81,6,22,126.978884,37.611107
남부순환로395길 10,선경3차,1064,강남구,대치동,76.6,2,26,127.0608887,37.49420716
남부순환로395길 10,선경3차,1132,강남구,대치동,76.6,4,26,127.0608887,37.49420716
남부순환로395길 10,선경3차,1080,강남구,대치동,76.6,9,26,127.0608887,37.49420716
남부순환로395길 10,선경3차,1168,강남구,대치동,76.6,6,26,127.0608887,37.49420716
남부순환로56길 15,코아루2단지,335,양천구,신월동,84.95,1,6,126.8289816,37.53178255
남부순환로56길 9,코아루1단지,351,양천구,신월동,84.95,5,7,126.8295313,37.53217782
남부순환로56길 9,코아루1단지,377,양천구,신월동,84.95,10,7,126.8295313,37.53217782
남부순환로56길 9,코아루1단지,377,양천구,신월동,84.95,8,7,126.8295313,37.53217782
남부순환로62길 17,주함헤븐105동,365,양천구,신월동,62.48,5,9,126.8296944,37.53028866
남부순환로64길 23,금강,311,양천구,신월동,59.4,9,18,126.8331565,37.52692922
남부순환로64길 23,금강,325,양천구,신월동,59.4,11,18,126.8331565,37.52692922
남부순환로67길 15,보람쉬움1,376,양천구,신월동,69.91,1,13,126.8378826,37.52436114
남부순환로69길 12,삼정그린뷰,416,양천구,신월동,84.14,8,11,126.8385152,37.5227322
남부순환로69길 12,삼정그린뷰,397,양천구,신월동,84.14,14,11,126.8385152,37.5227322
남부순환로69길 12,삼정그린뷰,380,양천구,신월동,84.14,2,11,126.8385152,37.5227322
남부순환로69길 12,삼정그린뷰,421,양천구,신월동,84.14,6,11,126.8385152,37.5227322
남부순환로69길 12,삼정그린뷰,398,양천구,신월동,84.14,1,11,126.8385152,37.5227322
남부순환로69길 12,삼정그린뷰,420,양천구,신월동,84.14,12,11,126.8385152,37.5227322
남부순환로69길 12,삼정그린뷰,396,양천구,신월동,84.14,3,11,126.8385152,37.5227322
남부순환로69길 12,삼정그린뷰,428,양천구,신월동,84.14,11,11,126.8385152,37.5227322
남부순환로69길 12,삼정그린뷰,428,양천구,신월동,84.14,13,11,126.8385152,37.5227322
남부순환로71길 6,그린아트빌,307,양천구,신월동,79.46,4,10,126.837927,37.52174591
남부순환로73길 16,원능한빛,330,양천구,신월동,78.09,7,13,126.8402266,37.5198931
남부순환로73길 16,원능한빛,333,양천구,신월동,84.1,13,13,126.8402266,37.5198931
남부순환로73길 16,원능한빛,291,양천구,신월동,84.1,1,13,126.8402266,37.5198931
남부순환로73길 16,원능한빛,339,양천구,신월동,78.09,6,13,126.8402266,37.5198931
남부순환로82길 2,삼혜아트빌,311,양천구,신월동,84.87,9,15,126.8392361,37.51608561
남부순환로82길 2,삼혜아트빌,308,양천구,신월동,84.42,8,15,126.8392361,37.51608561
남부순환로82길 2,삼혜아트빌,303,양천구,신월동,84.42,10,15,126.8392361,37.51608561
남부순환로85길 16,대주파크빌,490,양천구,신월동,59.98,4,12,126.8424215,37.51479878
남부순환로85길 16,대주파크빌,515,양천구,신월동,59.98,16,12,126.8424215,37.51479878
남부순환로85길 16,대주파크빌,399,양천구,신월동,84.89,4,12,126.8424215,37.51479878
남부순환로95길 16,삼호,411,구로구,개봉동,84.88,8,20,126.8575957,37.49397587
남부순환로95길 16,삼호,474,구로구,개봉동,59.86,2,20,126.8575957,37.49397587
남부순환로95길 16,삼호,516,구로구,개봉동,59.86,12,20,126.8575957,37.49397587
남부순환로95길 16,삼호,409,구로구,개봉동,84.88,24,20,126.8575957,37.49397587
남부순환로95길 16,삼호,416,구로구,개봉동,84.88,8,20,126.8575957,37.49397587
남부순환로95길 42,율포그레이스빌,366,구로구,개봉동,84.78,5,14,126.8559698,37.4942585
남부순환로95길 42,율포그레이스빌,348,구로구,개봉동,84.78,4,14,126.8559698,37.4942585
남부순환로95길 42,율포그레이스빌,348,구로구,개봉동,84.78,5,14,126.8559698,37.4942585
남부순환로95길 54,삼환,451,구로구,개봉동,59.4,18,21,126.8554433,37.49416674
남부순환로95길 54,삼환,411,구로구,개봉동,84.945,5,21,126.8554433,37.49416674
남부순환로95길 54,삼환,326,구로구,개봉동,114.48,21,21,126.8554433,37.49416674
남부순환로95길 54,삼환,418,구로구,개봉동,84.945,8,21,126.8554433,37.49416674
남부순환로95길 54,삼환,451,구로구,개봉동,59.4,7,21,126.8554433,37.49416674
남부순환로95길 54,삼환,451,구로구,개봉동,59.4,14,21,126.8554433,37.49416674
남부순환로95길 54,삼환,404,구로구,개봉동,84.945,17,21,126.8554433,37.49416674
남부순환로95길 54,삼환,458,구로구,개봉동,59.4,13,21,126.8554433,37.49416674
남부순환로95길 54,삼환,313,구로구,개봉동,114.48,10,21,126.8554433,37.49416674
남부순환로95길 54,삼환,453,구로구,개봉동,59.4,16,21,126.8554433,37.49416674
남부순환로95길 54,삼환,466,구로구,개봉동,59.4,19,21,126.8554433,37.49416674
남부순환로95길 54,삼환,314,구로구,개봉동,114.48,7,21,126.8554433,37.49416674
남부순환로95길 54,삼환,466,구로구,개봉동,59.4,11,21,126.8554433,37.49416674
남부순환로95길 88,두산,432,구로구,개봉동,59.69,17,19,126.8534993,37.49437406
남부순환로95길 88,두산,427,구로구,개봉동,59.69,14,19,126.8534993,37.49437406
남부순환로95길 88,두산,377,구로구,개봉동,84.96,16,19,126.8534993,37.49437406
남부순환로95길 88,두산,359,구로구,개봉동,84.96,16,19,126.8534993,37.49437406
남부순환로95길 88,두산,409,구로구,개봉동,59.69,2,19,126.8534993,37.49437406
남부순환로95길 88,두산,419,구로구,개봉동,59.69,5,19,126.8534993,37.49437406
남부순환로95길 88,두산,436,구로구,개봉동,59.69,16,19,126.8534993,37.49437406
남부순환로95길 88,두산,330,구로구,개봉동,84.96,8,19,126.8534993,37.49437406
남부순환로95길 88,두산,419,구로구,개봉동,59.69,18,19,126.8534993,37.49437406
남부순환로95길 88,두산,319,구로구,개봉동,111.69,23,19,126.8534993,37.49437406
남부순환로95길 88,두산,427,구로구,개봉동,59.69,8,19,126.8534993,37.49437406
남부순환로95길 88,두산,426,구로구,개봉동,59.69,10,19,126.8534993,37.49437406
남부순환로95길 88,두산,444,구로구,개봉동,59.69,15,19,126.8534993,37.49437406
남부순환로95길 88,두산,359,구로구,개봉동,84.96,18,19,126.8534993,37.49437406
남부순환로95길 88,두산,321,구로구,개봉동,111.69,17,19,126.8534993,37.49437406
남부순환로97길 50,상우,372,구로구,개봉동,96.3,6,19,126.860401,37.49384908
남부순환로97길 50,상우,421,구로구,개봉동,59.4,5,19,126.860401,37.49384908
남부순환로97길 74,개봉동상우,383,구로구,개봉동,82.8,10,11,126.8617966,37.49364204
남부순환로97길 74,개봉동상우,396,구로구,개봉동,67.96,6,11,126.8617966,37.49364204
남부순환로97길 74,개봉동상우,374,구로구,개봉동,82.8,4,11,126.8617966,37.49364204
남부순환로97길 74,개봉동상우,447,구로구,개봉동,64.91,12,11,126.8617966,37.49364204
남현12길 21,관악산대창센시티,573,관악구,남현동,80.26,10,11,126.9726074,37.47183103
남현7길 20,예성그린캐슬1차,590,관악구,남현동,84.76,2,13,126.9767326,37.47324395
남현7길 3,예성2차그린캐슬,534,관악구,남현동,84.33,6,12,126.9761817,37.47342429
남현길 141,예성그린캐슬III,533,관악구,남현동,84.38,7,13,126.9737006,37.4711125
남현길 91,우림루미아트,708,관악구,남현동,84.51,8,12,126.9753291,37.47292426
남현길 91,우림루미아트,586,관악구,남현동,84.53,1,12,126.9753291,37.47292426
노량진로 140,메가스터디타워,1009,동작구,노량진동,16.01,8,1,126.9415704,37.51280966
노량진로23가길 20,유원강변,552,동작구,본동,84.28,3,16,126.9512618,37.51461797
노량진로23가길 20,유원강변,702,동작구,본동,59.79,14,16,126.9512618,37.51461797
노량진로23가길 20,유원강변,701,동작구,본동,59.79,17,16,126.9512618,37.51461797
노량진로23가길 20,유원강변,738,동작구,본동,59.79,21,16,126.9512618,37.51461797
노량진로23가길 20,유원강변,634,동작구,본동,84.28,17,16,126.9512618,37.51461797
노량진로23가길 20,유원강변,592,동작구,본동,84.28,9,16,126.9512618,37.51461797
노량진로23가길 20,유원강변,614,동작구,본동,84.66,19,16,126.9512618,37.51461797
노량진로23가길 23,래미안트윈파크,830,동작구,본동,115.5,5,5,126.950713,37.51470863
노량진로23가길 23,래미안트윈파크,862,동작구,본동,84.94,4,5,126.950713,37.51470863
노량진로23가길 23,래미안트윈파크,891,동작구,본동,84.76,21,5,126.950713,37.51470863
노량진로23가길 23,래미안트윈파크,960,동작구,본동,59.9,2,5,126.950713,37.51470863
노량진로23가길 23,래미안트윈파크,912,동작구,본동,84.94,20,5,126.950713,37.51470863
노량진로23가길 23,래미안트윈파크,987,동작구,본동,84.76,18,5,126.950713,37.51470863
노량진로23가길 23,래미안트윈파크,897,동작구,본동,84.76,21,5,126.950713,37.51470863
노량진로23가길 23,래미안트윈파크,908,동작구,본동,84.76,27,5,126.950713,37.51470863
노량진로23가길 23,래미안트윈파크,1001,동작구,본동,84.94,28,5,126.950713,37.51470863
노량진로23가길 23,래미안트윈파크,877,동작구,본동,84.76,18,5,126.950713,37.51470863
노량진로23가길 23,래미안트윈파크,908,동작구,본동,84.76,8,5,126.950713,37.51470863
노량진로23가길 23,래미안트윈파크,879,동작구,본동,84.76,17,5,126.950713,37.51470863
노량진로23가길 23,래미안트윈파크,1047,동작구,본동,59.72,25,5,126.950713,37.51470863
노량진로24길 2,한강쌍용,639,동작구,본동,84.54,13,17,126.953652,37.51217881
노량진로32길 156,경동윈츠리버,644,동작구,본동,56.68,7,12,126.9538301,37.50937274
노량진로32길 156,경동윈츠리버,561,동작구,본동,56.68,1,12,126.9538301,37.50937274
노량진로32길 156,경동윈츠리버,568,동작구,본동,56.68,1,12,126.9538301,37.50937274
노량진로32길 156,경동윈츠리버,644,동작구,본동,56.68,4,12,126.9538301,37.50937274
노량진로32길 156,경동윈츠리버,598,동작구,본동,56.68,2,12,126.9538301,37.50937274
노량진로32길 156,경동윈츠리버,640,동작구,본동,56.68,10,12,126.9538301,37.50937274
노량진로32길 156,경동윈츠리버,644,동작구,본동,56.68,5,12,126.9538301,37.50937274
노원로 214,삼익선경,454,노원구,하계동,107.95,2,23,127.0772895,37.63835754
노원로 214,삼익선경,476,노원구,하계동,107.95,4,23,127.0772895,37.63835754
노원로 214,삼익선경,468,노원구,하계동,107.95,12,23,127.0772895,37.63835754
노원로 29,태릉우성아파트,435,노원구,공릉동,84.97,5,31,127.0861151,37.62420427
노원로 29,태릉우성아파트,421,노원구,공릉동,84.97,8,31,127.0861151,37.62420427
노원로 29,태릉우성아파트,434,노원구,공릉동,66.87,5,31,127.0861151,37.62420427
노원로 29,태릉우성아파트,424,노원구,공릉동,84.97,4,31,127.0861151,37.62420427
노원로 29,태릉우성아파트,444,노원구,공릉동,66.87,3,31,127.0861151,37.62420427
노원로 29,태릉우성아파트,443,노원구,공릉동,84.97,8,31,127.0861151,37.62420427
노원로 29,태릉우성아파트,430,노원구,공릉동,84.97,8,31,127.0861151,37.62420427
노원로 428,상계2차중앙하이츠,502,노원구,상계동,59.82,4,18,127.0675253,37.65483756
노원로 428,상계2차중앙하이츠,385,노원구,상계동,134.97,5,18,127.0675253,37.65483756
노원로 428,상계2차중앙하이츠,423,노원구,상계동,84.6,1,18,127.0675253,37.65483756
노원로 428,상계2차중앙하이츠,513,노원구,상계동,59.82,11,18,127.0675253,37.65483756
노원로 428,상계2차중앙하이츠,467,노원구,상계동,84.6,3,18,127.0675253,37.65483756
노원로 428,상계2차중앙하이츠,389,노원구,상계동,134.97,3,18,127.0675253,37.65483756
노원로 428,상계2차중앙하이츠,522,노원구,상계동,59.82,20,18,127.0675253,37.65483756
노원로 428,상계2차중앙하이츠,502,노원구,상계동,84.6,12,18,127.0675253,37.65483756
노원로 428,상계2차중앙하이츠,505,노원구,상계동,84.6,13,18,127.0675253,37.65483756
노원로 428,상계2차중앙하이츠,535,노원구,상계동,59.82,13,18,127.0675253,37.65483756
노원로 428,상계2차중앙하이츠,402,노원구,상계동,134.97,15,18,127.0675253,37.65483756
노원로 428,상계2차중앙하이츠,385,노원구,상계동,134.97,15,18,127.0675253,37.65483756
노원로 532,상계주공9(고층),497,노원구,상계동,49.94,4,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),509,노원구,상계동,49.94,5,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),454,노원구,상계동,41.3,2,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),399,노원구,상계동,45.9,15,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),414,노원구,상계동,45.9,14,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),397,노원구,상계동,45.55,5,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),403,노원구,상계동,45.9,1,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),420,노원구,상계동,45.9,4,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),492,노원구,상계동,49.94,3,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),425,노원구,상계동,45.9,10,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),463,노원구,상계동,61.52,8,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),447,노원구,상계동,45.9,7,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),494,노원구,상계동,66.56,3,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),434,노원구,상계동,45.9,9,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),486,노원구,상계동,58.01,11,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),497,노원구,상계동,49.94,11,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),436,노원구,상계동,45.9,12,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),436,노원구,상계동,45.9,13,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),407,노원구,상계동,45.9,15,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),448,노원구,상계동,41.3,3,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),491,노원구,상계동,49.94,4,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),512,노원구,상계동,79.07,12,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),499,노원구,상계동,49.94,13,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),505,노원구,상계동,49.94,3,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),469,노원구,상계동,45.55,7,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),454,노원구,상계동,45.55,8,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),470,노원구,상계동,66.56,1,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),490,노원구,상계동,41.3,9,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),424,노원구,상계동,45.9,7,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),485,노원구,상계동,49.94,9,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),464,노원구,상계동,66.56,15,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),511,노원구,상계동,49.94,8,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),491,노원구,상계동,49.94,7,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),414,노원구,상계동,45.9,6,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),463,노원구,상계동,61.52,13,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),518,노원구,상계동,66.56,11,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),512,노원구,상계동,58.01,6,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),530,노원구,상계동,79.07,8,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),511,노원구,상계동,66.56,8,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),469,노원구,상계동,49.94,2,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),488,노원구,상계동,61.52,11,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),511,노원구,상계동,49.94,14,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),511,노원구,상계동,49.94,8,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),481,노원구,상계동,49.94,13,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),451,노원구,상계동,49.94,15,28,127.0599342,37.6612271
노원로 532,상계주공9(고층),410,노원구,상계동,45.9,15,28,127.0599342,37.6612271
노원로 564,상계주공10(저층),455,노원구,상계동,54.54,1,28,127.056266,37.66155415
노원로 564,상계주공10(저층),458,노원구,상계동,54.54,5,28,127.056266,37.66155415
노원로 564,상계주공10(고층),530,노원구,상계동,49.94,12,28,127.056266,37.66155415
노원로 564,상계주공10(고층),527,노원구,상계동,49.94,9,28,127.056266,37.66155415
노원로 564,상계주공10(고층),503,노원구,상계동,45.77,4,28,127.056266,37.66155415
노원로 564,상계주공10(고층),524,노원구,상계동,58.01,11,28,127.056266,37.66155415
노원로 564,상계주공10(고층),516,노원구,상계동,68.86,14,28,127.056266,37.66155415
노원로 564,상계주공10(고층),458,노원구,상계동,45.9,10,28,127.056266,37.66155415
노원로 564,상계주공10(고층),509,노원구,상계동,58.01,11,28,127.056266,37.66155415
노원로 564,상계주공10(고층),517,노원구,상계동,58.01,6,28,127.056266,37.66155415
노원로 564,상계주공10(고층),485,노원구,상계동,45.77,7,28,127.056266,37.66155415
노원로 564,상계주공10(고층),444,노원구,상계동,59.2,1,28,127.056266,37.66155415
노원로 564,상계주공10(고층),491,노원구,상계동,58.01,12,28,127.056266,37.66155415
노원로 564,상계주공10(고층),511,노원구,상계동,49.94,8,28,127.056266,37.66155415
노원로 564,상계주공10(고층),531,노원구,상계동,49.94,5,28,127.056266,37.66155415
노원로 564,상계주공10(고층),517,노원구,상계동,58.01,9,28,127.056266,37.66155415
노원로 564,상계주공10(고층),528,노원구,상계동,49.94,11,28,127.056266,37.66155415
노원로 564,상계주공10(고층),455,노원구,상계동,45.9,15,28,127.056266,37.66155415
노원로 564,상계주공10(고층),518,노원구,상계동,49.94,15,28,127.056266,37.66155415
노원로 564,상계주공10(고층),528,노원구,상계동,49.94,6,28,127.056266,37.66155415
노원로 564,상계주공10(고층),479,노원구,상계동,58.01,2,28,127.056266,37.66155415
노원로 564,상계주공10(고층),462,노원구,상계동,45.9,5,28,127.056266,37.66155415
노원로 564,상계주공10(고층),495,노원구,상계동,58.01,4,28,127.056266,37.66155415
노원로 564,상계주공10(고층),521,노원구,상계동,49.94,6,28,127.056266,37.66155415
노원로 564,상계주공10(고층),479,노원구,상계동,68.86,4,28,127.056266,37.66155415
노원로 564,상계주공10(고층),481,노원구,상계동,49.94,1,28,127.056266,37.66155415
노원로 564,상계주공10(저층),477,노원구,상계동,47.34,1,28,127.056266,37.66155415
노원로 564,상계주공10(저층),475,노원구,상계동,47.34,1,28,127.056266,37.66155415
노원로 564,상계주공10(고층),521,노원구,상계동,58.01,7,28,127.056266,37.66155415
노원로 564,상계주공10(저층),531,노원구,상계동,54.54,3,28,127.056266,37.66155415
노원로 564,상계주공10(고층),447,노원구,상계동,45.9,14,28,127.056266,37.66155415
노원로 564,상계주공10(고층),464,노원구,상계동,45.9,7,28,127.056266,37.66155415
노원로 564,상계주공10(고층),501,노원구,상계동,49.94,3,28,127.056266,37.66155415
노원로 564,상계주공10(고층),530,노원구,상계동,68.86,7,28,127.056266,37.66155415
노원로 564,상계주공10(고층),466,노원구,상계동,45.9,8,28,127.056266,37.66155415
노원로 564,상계주공10(고층),527,노원구,상계동,49.94,11,28,127.056266,37.66155415
