"address","Apart","gu","dong","long","lat","dist_from_mart","mart"
"가마산로27길 11","해담채3","구로구","구로동",126.8913651,37.49720229,90.7081326786257,"구로점"
"가마산로27길 24","순영웰라이빌1차","구로구","구로동",126.8915489,37.49805996,182.306696165449,"구로점"
"가마산로27길 24","순영웰라이빌1차","구로구","구로동",126.8915489,37.49805996,182.306696165449,"구로점"
"가마산로27길 24","순영웰라이빌1차","구로구","구로동",126.8915489,37.49805996,182.306696165449,"구로점"
"가마산로27길 24","순영웰라이빌1차","구로구","구로동",126.8915489,37.49805996,182.306696165449,"구로점"
"가마산로27길 66","아스타 빌","구로구","구로동",126.8901565,37.49961197,185.503026832221,"영등포농협구로본점"
"가마산로27길 66","아스타 빌","구로구","구로동",126.8901565,37.49961197,185.503026832221,"영등포농협구로본점"
"가마산로50길 27","대성유니드","영등포구","신길동",126.902839,37.50135508,419.536281673191,"도림로점"
"가마산로79길 19","신길동자이","영등포구","신길동",126.916861,37.50611776,462.651299404541,"농협 여의대로방로점"
"가마산로79길 19","신길동자이","영등포구","신길동",126.916861,37.50611776,462.651299404541,"농협 여의대로방로점"
"가마산로79길 19","신길동자이","영등포구","신길동",126.916861,37.50611776,462.651299404541,"농협 여의대로방로점"
"가마산로79길 7","삼성래미안","영등포구","신길동",126.9160263,37.50514886,508.092169620843,"신길점"
"가마산로79길 7","삼성래미안","영등포구","신길동",126.9160263,37.50514886,508.092169620843,"신길점"
"가마산로79길 7","삼성래미안","영등포구","신길동",126.9160263,37.50514886,508.092169620843,"신길점"
"가마산로79길 7","삼성래미안","영등포구","신길동",126.9160263,37.50514886,508.092169620843,"신길점"
"가마산로79길 7","삼성래미안","영등포구","신길동",126.9160263,37.50514886,508.092169620843,"신길점"
"가마산로79길 7","삼성래미안","영등포구","신길동",126.9160263,37.50514886,508.092169620843,"신길점"
"가마산로79길 7","삼성래미안","영등포구","신길동",126.9160263,37.50514886,508.092169620843,"신길점"
"가마산로79길 7","삼성래미안","영등포구","신길동",126.9160263,37.50514886,508.092169620843,"신길점"
"가마산로79길 7","삼성래미안","영등포구","신길동",126.9160263,37.50514886,508.092169620843,"신길점"
"가마산로79길 7","삼성래미안","영등포구","신길동",126.9160263,37.50514886,508.092169620843,"신길점"
"가산로 106","주상복합두산","금천구","가산동",126.893612,37.47539304,566.768266280206,"VIC마켓금천점"
"가산로 147","가산지웰에스테이트","금천구","가산동",126.8905896,37.47835784,927.499907524627,"구로점"
"가산로 99","두산","금천구","가산동",126.8936119,37.47461382,485.448878310227,"VIC마켓금천점"
"가산로 99","두산","금천구","가산동",126.8936119,37.47461382,485.448878310227,"VIC마켓금천점"
"가산로 99","두산","금천구","가산동",126.8936119,37.47461382,485.448878310227,"VIC마켓금천점"
"가산로 99","두산","금천구","가산동",126.8936119,37.47461382,485.448878310227,"VIC마켓금천점"
"가산로 99","두산","금천구","가산동",126.8936119,37.47461382,485.448878310227,"VIC마켓금천점"
"가산로 99","두산","금천구","가산동",126.8936119,37.47461382,485.448878310227,"VIC마켓금천점"
"가산로 99","두산","금천구","가산동",126.8936119,37.47461382,485.448878310227,"VIC마켓금천점"
"가산로 99","두산","금천구","가산동",126.8936119,37.47461382,485.448878310227,"VIC마켓금천점"
"가산로 99","두산","금천구","가산동",126.8936119,37.47461382,485.448878310227,"VIC마켓금천점"
"가산로 99","두산","금천구","가산동",126.8936119,37.47461382,485.448878310227,"VIC마켓금천점"
"가산로 99","두산","금천구","가산동",126.8936119,37.47461382,485.448878310227,"VIC마켓금천점"
"가산로 99","두산","금천구","가산동",126.8936119,37.47461382,485.448878310227,"VIC마켓금천점"
"가산로 99","두산","금천구","가산동",126.8936119,37.47461382,485.448878310227,"VIC마켓금천점"
"가산로 99","두산","금천구","가산동",126.8936119,37.47461382,485.448878310227,"VIC마켓금천점"
"가산로 99","두산","금천구","가산동",126.8936119,37.47461382,485.448878310227,"VIC마켓금천점"
"가산로 99","두산","금천구","가산동",126.8936119,37.47461382,485.448878310227,"VIC마켓금천점"
"가산로 99","두산","금천구","가산동",126.8936119,37.47461382,485.448878310227,"VIC마켓금천점"
"가산로 99","두산","금천구","가산동",126.8936119,37.47461382,485.448878310227,"VIC마켓금천점"
