"학원명","학원주소","lon","lat"
"한솔외식창업아카데미학원","서울특별시 종로구 삼일대로 395   외 2필지 6층 7층 일부 (종로2가)",126.985657,37.5701735
"이나우스아카데미학원","서울특별시 중구 다산로11길 25   1층일부 (신당동)",127.0090409,37.5548486
"퓰리쳐어학원","서울특별시 용산구 이촌로 72 , 정우빌딩 3,4층 (이촌동,솔비한의원)",126.9542507,37.5298444
"MS수학전문보습학원","서울특별시 용산구 효창원로 12 , 3층 (산천동)",126.9506948,37.5351168
"구름위에물감학원","서울특별시 중구 다산로 32  남산타운아파트 스포츠상가 203호 (신당동)",127.0075871,37.5476987
"MS학원","서울특별시 중구 동호로10길 21 , 6층 1호 (신당동,광영빌딩)",127.0117754,37.5549202
"월스트리트잉글리쉬종로어학원","서울특별시 종로구 종로 33 , 6층 (청진동)",126.9808922,37.5719819
"해커스편입학원","서울특별시 종로구 종로 69 , YMCA3층 일부 (종로2가,서울YMCA)",126.9852919,37.5706042
"시사중국어학원","서울특별시 종로구 종로12길 6   56층 (관철동)",126.985552,37.5697919
"해법영어수학학원","서울특별시 종로구 지봉로5길 4   2층 3층 일부 (창신동)",127.0154063,37.5743445
"이익훈어학원","서울특별시 종로구 청계천로 67  종로1번가 2층3층4층 (관철동)",126.9856706,37.5689971
"예봄음악학원","서울특별시 용산구 서빙고로91나길 104   1층 (동빙고동)",126.9961374,37.5252341
"박종찬헤어스쿨미용학원","서울특별시 중구 다산로 150 , 3층 (신당동,태양빌딩)",127.0120842,37.556905
"알티에스이촌학원","서울특별시 용산구 이촌로54길 17 , 조남빌딩 3층 (이촌동)",126.9675625,37.5205429
"용산피에스에이어학학원","서울특별시 용산구 신흥로 14  1-3층 (용산동2가, 상가3동)",126.9868386,37.5396488
"더블유씨케이어학원","서울특별시 용산구 이촌로 174  105동  2층(이촌동, 동부센트레빌아파트)",126.9664442,37.5210124
"PowerVocal학원","서울특별시 중구 다산로 70   신당동 P STUDIO 1~5층 (신당동)",127.0079067,37.5506744
"JNE주미영어학원","서울특별시 중구 다산로 32  남산타운6상가 201 301 302 303호 (신당동)",127.0116094,37.5500195
