"학원명","학원주소","lon","lat"
"수학사랑보습학원","서울특별시 강북구 솔매로 103 , 2층 (미아동)",127.0236543,37.6256683
"세종보습학원","서울특별시 성북구 솔샘로6길 46-9   외 2필지 1-2층 (정릉동)",127.0077141,37.6089536
"풀초롱웅변학원","서울특별시 성북구 돌곶이로22가길 12 , 4층 (석관동)",127.0596086,37.6097669
"예우전산세무회계학원","서울특별시 강북구 도봉로 129   동진빌딩 2층 (미아동)",127.027352,37.6239731
"대종학원","서울특별시 강북구 오현로 194   4-5층 (번동)",127.0398598,37.6288395
"염성훈수학학원","서울특별시 강북구 삼양로19길 206 , 6 (미아동,선경빌딩)",127.0179027,37.6155853
"신라보습학원","서울특별시 성북구 장위로38길 59   2층 (장위동)",127.0514119,37.6107492
"아주독서실","서울특별시 성북구 종암로9길 3   외 3필지 4층 (종암동)",127.0349468,37.5954135
"집현전독서실","서울특별시 강북구 도봉로53길 27   외 2필지 2-3층 (미아동)",127.0242353,37.6264624
"새연세음악학원","서울특별시 강북구 인수봉로77길 20   2-3층 (수유동)",127.0097297,37.6445117
"연세음악학원","서울특별시 강북구 오현로32길 30   2층일부 (번동)",127.0408025,37.6278615
"태고려보습학원","서울특별시 성북구 돌곶이로8가길 2   2-3층 (석관동)",127.061731,37.6069879
"스펀지영어수학학원","서울특별시 성북구 동소문로13길 4   4층 (동소문동6가)",127.0130521,37.5921491
"하얀나무인트로만화학원","서울특별시 성북구 보문로38길 11 , 314,315호 (동소문동5가,돈암 동일하이빌)",127.0145464,37.5915696
"메디칼간호조무사학원","서울특별시 강북구 도봉로 353   6-7층 (수유동)",127.0264291,37.6390985
"황제음악학원","서울특별시 성북구 동소문로34길 24 , 4층 403호, 404호 (돈암동, 돈암삼성아파트제B상가동)",127.0244944,37.5988123
"우등독서실","서울특별시 성북구 솔샘로4길 46   외 5필지 성신프라자 301호 302호 303호 3층 (정릉동)",127.0073678,37.6084254
"강북비상학원","서울특별시 강북구 인수봉로 132   3층 (수유동)",127.0138627,37.6315291
"송금천음악학원","서울특별시 성북구 한천로76길 73   외 2필지 중앙하이츠아파트 상가동 301호 302호 (석관동)",127.0665152,37.6116698
"한국아인스학원","서울특별시 성북구 보문로13길 24   2층 (보문동7가)",127.021576,37.5802006
"엠씨에이학원","서울특별시 성북구 보국문로 34   3-4층 (정릉동)",127.0105585,37.6074647
"투탑학원","서울특별시 성북구 아리랑로 89 , 301호 (돈암동,일신건영휴먼빌아파트)",127.01269,37.600683
"세현보습학원","서울특별시 성북구 성북로4길 52 한진A상가 417-1803 (돈암동)",127.0109401,37.5942553
"고려e학원","서울특별시 강북구 숭인로 3   3-4층 (미아동)",127.0224115,37.6114902
"씨알학당보습학원","서울특별시 성북구 화랑로48길 16  두산A주상가 201호2층 (석관동)",127.0687734,37.6126112
"소리샘음악학원","서울특별시 성북구 아리랑로7길 5   부성빌딩 2층 (동소문동7가)",127.014336,37.5973092
"스카이독서실","서울특별시 성북구 성북로4길 52   한진상가 417-1206 (돈암동)",127.0109401,37.5942553
"석계뉴플러스영어수학전문학원","서울특별시 성북구 한천로76다길 46 , 3층 전체 (석관동)",127.0652421,37.6130401
"쎄븐음악학원","서울특별시 성북구 화랑로5길 42   외 4필지 3층 (하월곡동)",127.0394652,37.6043904
"예진음악학원","서울특별시 성북구 보국문로30길 15   3층 (정릉동, 정릉대우아파트)",127.00341,37.6179734
"로코코피아노학원","서울특별시 성북구 인촌로 37   2층 (안암동2가)",127.0209157,37.5868309
"ECC성북어학학원","서울특별시 성북구 아리랑로 7   유담빌딩 2-3층 (동소문동6가)",127.0159738,37.5933295
"송현정미술학원","서울특별시 성북구 종암로24가길 53   SK아파트 상가 3층 (종암동)",127.0371572,37.6011427
"손선생보습학원","서울특별시 성북구 장위로38길 50-1   2층 (장위동)",127.0510542,37.6110014
"꿈나무음악학원","서울특별시 성북구 서경로 55   3층 (정릉동)",127.0152062,37.608183
"한솔독서실","서울특별시 강북구 삼양로 577   2-3층 (우이동)",127.0126504,37.6543925
"와이에이치학원","서울특별시 강북구 삼각산로 132   4층 (수유동)",127.0189941,37.6408138
"ECC석계어학학원","서울특별시 성북구 화랑로 254   대성프라자 3층 (석관동)",127.057766,37.6109475
"마루지학원","서울특별시 성북구 종암로 120 , 5층일부 (종암동,금강빌딩)",127.0342408,37.6008372
"뮤직스토리음악학원","서울특별시 강북구 도봉로 209   5층 (미아동)",127.0257236,37.6264891
"지혜보습학원","서울특별시 성북구 오패산로3길 133 , 2~3층 (하월곡동)",127.0329407,37.6088477
"제이디보습학원","서울특별시 성북구 장월로 76   3층 (장위동)",127.0489769,37.6124299
"참사랑보습학원","서울특별시 성북구 종암로21길 97   2층 (종암동)",127.0313014,37.602245
"우등생보습학원","서울특별시 성북구 화랑로13길 75   2층 (하월곡동)",127.0407,37.6063043
"성원아카데미보습학원","서울특별시 성북구 장월로1길 57   5층 (상월곡동)",127.0451954,37.605929
"제2세진학원","서울특별시 강북구 오패산로 396-1   4층 (번동)",127.0278211,37.6366178
"엘리트독서실","서울특별시 성북구 동소문로34길 25   6층 (돈암동)",127.0221275,37.5990914
"비상보습학원","서울특별시 강북구 한천로 982 (번동)",127.0387673,37.6320834
"토미음악학원","서울특별시 강북구 삼양로87길 51-1 , 3층 일부 (수유동, 천수빌딩)",127.0150103,37.6360808
"예일학원","서울특별시 강북구 삼양로87길 51-1   2층 (수유동)",127.0150103,37.6360808
"강북옥스포드학원","서울특별시 강북구 인수봉로 243-1   1-2층 (수유동)",127.0111582,37.6404348
"남림학원","서울특별시 성북구 북악산로 816   3층 (정릉동)",127.0152661,37.6002895
"마이스터플로리스트꽃기예학원","서울특별시 성북구 성북로5길 37-2   1-2층 (성북동1가)",127.002777,37.5892794
"줄리어드음악학원","서울특별시 강북구 덕릉로 146   2층 (번동)",127.0300265,37.6349168
"뉴턴학원","서울특별시 강북구 오현로31길 75   3층 (번동)",127.0367854,37.6313635
"성북대성N학원","서울특별시 성북구 장월로3길 1 , 3층 302호,304호 (상월곡동,동아다누프라자)",127.0470055,37.6078584
"올림포스학원","서울특별시 성북구 오패산로 40   4층 일부 (하월곡동)",127.0371494,37.6056024
"JK정석학원","서울특별시 성북구 아리랑로 117 , 3층 일부 (정릉동, 형제빌딩)",127.0132984,37.6022255
"시온보습학원","서울특별시 성북구 삼양로 66 , 2층 201호,202호 (길음동, 동부크리닉센타)",127.0232704,37.608951
"신흥학원","서울특별시 성북구 아리랑로7길 5   부성빌딩3층 (동소문동7가)",127.014336,37.5973092
"한샘N.B학원","서울특별시 강북구 숭인로 19-7   1-2층 (미아동)",127.0242776,37.6123093
"다다학원","서울특별시 강북구 인수봉로 243-1   3층 (수유동)",127.0111582,37.6404348
"강지현전문피아노학원","서울특별시 성북구 장위로15길 1   2층 (장위동)",127.0412482,37.614328
"삼선실용음악학원","서울특별시 성북구 보문로 148   4층 (삼선동5가)",127.0141489,37.5893497
"이노씽크보습학원","서울특별시 성북구 장위로 58 (장위동)",127.0429598,37.613786
"예랑미술학원","서울특별시 성북구 아리랑로7길 6   2층 (동소문동7가)",127.0157427,37.5935604
"석계에이스학원","서울특별시 성북구 화랑로40길 55 , 3층~5층 (석관동, 동성빌딩)",127.0646624,37.6136527
"와이즈만영재학원","서울특별시 성북구 아리랑로5길 26 , 4층 (동소문동7가,경향빌딩)",127.0138263,37.5968651
"그레이스음악학원","서울특별시 강북구 오현로32길 4-3   다전빌딩 4층 (번동)",127.03985,37.6283655
"KEC어학학원","서울특별시 성북구 돌곶이로 186-1 , 2,3층 (장위동)",127.0488662,37.6172982
"숭례음악학원","서울특별시 성북구 종암로9길 5   2층 (종암동)",127.0350878,37.5954606
"우이정수학원","서울특별시 강북구 삼양로 593   2-3층 (우이동)",127.012998,37.655783
"정릉대성학원","서울특별시 성북구 정릉로31나길 8   1층 (정릉동)",127.0153188,37.6041139
"정석학원","서울특별시 성북구 장월로 121   1-4층 (장위동)",127.0488562,37.6164773
"엘림학원","서울특별시 강북구 삼양로20길 4   2층 (미아동)",127.0234359,37.6158351
"스터디빌독서실","서울특별시 강북구 삼양로 455   4층 (수유동)",127.0157688,37.6438594
"YBM잉글루미아제1학원","서울특별시 강북구 오패산로30길 27   외 1필지 2층 (미아동)",127.0269077,37.6268335
"김성림무용학원","서울특별시 성북구 정릉로38길 4   3층 일부 (정릉동)",127.0186883,37.6021102
"희망독서실","서울특별시 강북구 도봉로98길 33   3층 (번동)",127.0318898,37.6414177
"웰컴plus학원","서울특별시 강북구 한천로109길 72 , 5층 (번동,세종빌딩)",127.0403365,37.6273585
"길음지앤비보습학원","서울특별시 성북구 길음로9길 40 , 상가동 201호 (길음동,래미안길음1차)",127.0207143,37.6054197
"포인트학원","서울특별시 성북구 정릉로38길 8   2층 (정릉동)",127.0186442,37.6018422
"푸른동아영재학원2관","서울특별시 성북구 돌곶이로22길 45 , 2-3층 (석관동)",127.0603206,37.6106142
"WOW독서실","서울특별시 성북구 보국문로8길 109   1층 (정릉동)",127.0128998,37.6111308
"엔탑학원","서울특별시 강북구 도봉로13길 78   2층 (미아동)",127.0270141,37.6150891
"소나타음악학원","서울특별시 성북구 종암로27길 37 , 301호 일부 (종암동, 삼성 래미안아파트)",127.0303523,37.600976
"이화학원","서울특별시 성북구 장위로 188   3층 (장위동)",127.0560104,37.6164779
"새으뜸독서실","서울특별시 성북구 동소문로15길 49   외 1필지 1-2층 (동소문동6가)",127.0139252,37.5945468
"TTT어학학원","서울특별시 성북구 화랑로 21   4층 (하월곡동)",127.0421794,37.6055757
"예스[yes]독서실","서울특별시 성북구 보문로30길 14   2-4층 (보문동1가)",127.0186284,37.5883932
"청수학원","서울특별시 강북구 삼각산로 76 , 2층 (수유동)",127.0126084,37.6399316
"고려학원","서울특별시 성북구 오패산로3길 72   2층 (하월곡동)",127.0348365,37.6064935
"가슴엔푸른바다미술학원","서울특별시 성북구 삼양로 84   외 1필지 2층 (길음동)",127.0225352,37.6108632
"플레잉아트음악학원","서울특별시 성북구 지봉로 179-1   3층 (보문동2가)",127.0186007,37.5852394
"제일석탑학원","서울특별시 성북구 보문로13라길 5 , 2층 (보문동6가)",127.0177956,37.5806752
"세진학원","서울특별시 강북구 한천로123길 14   2-3층 (번동)",127.0311309,37.6361629
"밀라노음악학원","서울특별시 강북구 인수봉로 293   1층 (수유동)",127.0105246,37.6448959
"위너스학원","서울특별시 성북구 정릉로52길 22   외 3필지 4층 (돈암동)",127.0292012,37.6035036
"자산학원","서울특별시 성북구 화랑로5길 42   외 4필지 3층 (하월곡동)",127.0394652,37.6043904
"스피드2관학원","서울특별시 성북구 오패산로 36   3층 (하월곡동)",127.0372387,37.605349
"아이아동미술학원","서울특별시 성북구 솔샘로 35   2층 (정릉동)",127.0049888,37.6106724
"스탭스포학원","서울특별시 성북구 아리랑로5길 24 , 4층 (동소문동7가)",127.014953,37.5963791
"수유연세음악학원","서울특별시 강북구 삼양로74가길 21   1-2층 (수유동)",127.0193388,37.630626
"청운독서실","서울특별시 성북구 북악산로 845   쌍용2차아파트상가 203동 101호 1-2층 (정릉동, 정릉쌍용아파트)",127.0163537,37.5996426
"황인학원","서울특별시 강북구 한천로 1063-1   2-3층 (수유동)",127.0243668,37.6414503
"황인독서실","서울특별시 강북구 한천로 1063-1   2-5층 (수유동)",127.0243668,37.6414503
"디딤돌신서울보습학원","서울특별시 성북구 한천로 509  코오롱아파트 상가3층 (석관동)",127.066407,37.60656
"예일S학원","서울특별시 성북구 장월로 175-1   5층 (장위동)",127.0535244,37.6196729
"길나무학원","서울특별시 성북구 종암로24가길 53 , 3층 307호, 308호 (종암동, 종암에스케이아파트주상가동)",127.0371572,37.6011427
"A+한가람학원","서울특별시 성북구 월계로40길 7   센트럴근린상가 403호 405호 (장위동)",127.048397,37.6228267
"윤선생우리집앞영어선명학원","서울특별시 성북구 화랑로 207   3층 (장위동)",127.050245,37.6179004
"상승학원","서울특별시 성북구 정릉로36길 3   3층 (정릉동)",127.0185651,37.6021758
"위브독서실","서울특별시 성북구 오패산로10길 30   영광프라자 401호 (하월곡동)",127.0384436,37.6050939
"에이스보습학원","서울특별시 강북구 한천로 994   2층 (번동)",127.0465744,37.6274325
"진성영어전문학원","서울특별시 강북구 도봉로98길 28   3층 (번동)",127.031135,37.6410826
"플레이스무용학원","서울특별시 성북구 동소문로22길 64   2층 (동선동2가)",127.0185037,37.5902132
"김인규보습학원","서울특별시 성북구 오패산로4길 32   은혜빌딩 3층 (하월곡동)",127.0394224,37.6041071
"제이에이앤비보습학원","서울특별시 성북구 화랑로25길 28   2층 (장위동)",127.0518963,37.6097935
"유씨[UC]어학원","서울특별시 성북구 오패산로10길 30 , 402호 일부 (하월곡동, 영광프라자)",127.0384436,37.6050939
"일등교육학원","서울특별시 강북구 삼양로 432  벉지 외 1필지 2층 (수유동)",127.0168174,37.6419382
"에코빌우등학원","서울특별시 성북구 장월로1길 28  동아에코빌아파트 상가 306호 (상월곡동)",127.0453013,37.607923
"이상숙어학원","서울특별시 성북구 오패산로 98 , 402호,501호,502호,503호 (하월곡동,로만플라자)",127.0356402,37.6108223
"성북메가스터디학원","서울특별시 성북구 아리랑로 17   민국빌딩 1-5층 (동소문동6가)",127.0158257,37.5943446
"성북이튼학원","서울특별시 성북구 장월로1길 28 , 204, 205호 (상월곡동, 동아에코빌아파트)",127.0453013,37.607923
"메이플브릿지어학원","서울특별시 성북구 숭인로2길 64  근생빌딩 4-5층 (길음동)",127.0236451,37.6086153
"하이스트미래탐구학원","서울특별시 성북구 정릉로 364   3-5층 (돈암동)",127.0235528,37.6015589
"동아현음악학원","서울특별시 성북구 장월로1길 28  동아에코빌아파트 상가 202 203호 2층 (상월곡동)",127.0452951,37.6079198
"세진에듀학원","서울특별시 강북구 노해로 102 , 2.3층 (수유동)",127.0235169,37.6443112
"ES보습학원","서울특별시 성북구 화랑로48길 16  두산아파트 주상가 309호 3층 (석관동)",127.0687734,37.6126112
"수재학원","서울특별시 강북구 솔샘로 224   2-3층 (미아동)",127.0175446,37.6198357
"하버드독서실","서울특별시 성북구 정릉로48길 35   서라벌상가 3층 (돈암동)",127.0277108,37.6025534
"금정학원","서울특별시 성북구 아리랑로 25 , 2층 (동소문동6가)",127.0132881,37.5921078
"플라즈마유레카학원","서울특별시 성북구 아리랑로 36 , 4층 전체 (동선동5가, 백산빌딩)",127.0154194,37.5970151
"매일학원","서울특별시 성북구 화랑로 305 , 4층 (장위동)",127.0618367,37.613806
"아이리슨보습학원","서울특별시 성북구 동소문로13길 33   1-2층 (동소문동4가)",127.011868,37.5930618
"수정음악학원","서울특별시 강북구 삼각산로34길 62   2층 (수유동)",127.0217064,37.6390189
"웃는아해미술학원","서울특별시 강북구 오현로 34   3층 (미아동)",127.0339046,37.6163756
"이레음악학원","서울특별시 성북구 오패산로 69   6층 (하월곡동)",127.0360087,37.6081637
"일신SKY학원","서울특별시 강북구 인수봉로 136   2-4층 (수유동)",127.0138206,37.6318856
"전진학원","서울특별시 성북구 보문로 183  논현빌딩 4층 (삼선동4가)",127.0147703,37.5901379
"삼각산샘독서실","서울특별시 강북구 삼양로19길 102   삼각산아이원플러스상가 4층 (미아동)",127.0269077,37.6268335
"번동뉴스터디학원","서울특별시 강북구오현로32길 4-3   4층일부 (번동)",127.03985,37.6283655
"이지피아노학원","서울특별시 강북구 삼양로19길 157 , 부상가 3층(301호) (미아동,에스케이북한산시티아파트)",127.012633,37.6173087
"강북알프레드음악학원","서울특별시 강북구 솔샘로 184   SK북한산시티A상가동1 215호 (미아동)",127.012633,37.6173087
"예솔음악학원","서울특별시 강북구 오패산로30길 10   2층 (미아동)",127.0348577,37.6147553
"청담성북어학원","서울특별시 성북구 동소문로 48 , 4층 (동소문동3가,동도빌딩)",127.0109965,37.5902974
"큰사람보습논술학원","서울특별시 성북구 아리랑로5길 12-3   2층 (동소문동7가)",127.0148847,37.5964083
"돈암연세음악학원","서울특별시 성북구 북악산로 844  돈암이수브라운스톤아파트 상가 501-3 5층 (돈암동)",127.0175498,37.5979283
"민숙경음악학원","서울특별시 성북구 장월로3길 1   3층 (상월곡동)",127.0470055,37.6078584
"애플플러스수학전문학원","서울특별시 강북구 삼양로 191   3층 (미아동)",127.0290393,37.6315505
"스타트보습학원","서울특별시 성북구 숭인로2길 64   3층 (길음동)",127.0236451,37.6086153
"길음티앤티스터디학원","서울특별시 성북구 삼양로 35   5층 (길음동)",127.0237435,37.6062013
"최강보습학원","서울특별시 성북구 북악산로 868   3-4층 (돈암동)",127.0203562,37.5984181
"어린이철학논술학원","서울특별시 성북구 아리랑로 28 , 제일빌딩 3층 (동선동5가)",127.0164988,37.5945647
"이보영의토킹클럽보습학원","서울특별시 성북구 숭인로2길 64   2층 (길음동)",127.0236451,37.6086153
"성북미래인학원","서울특별시 성북구 아리랑로 36 , 2층 전체 (동선동5가, 백산빌딩)",127.0154194,37.5970151
"대성독서실","서울특별시 성북구 장월로1길 57   4층 (상월곡동)",127.0451954,37.605929
"열린생각학원","서울특별시 성북구 종암로9길 3   아주빌딩 3층 일부 (종암동)",127.0352687,37.5955045
"힐탑수학학원","서울특별시 성북구 북악산로 850   2층 (정릉동)",127.0183767,37.598935
"청담클루빌고등학원","서울특별시 강북구 한천로124길 27   2층 (번동)",127.0328917,37.637729
"현대음악학원","서울특별시 성북구 정릉로36길 68   2층 (정릉동)",127.0148545,37.6023882
"윤선생영어숲석계보습학원","서울특별시 성북구 화랑로48길 16 , 202호,307호 (석관동, 두산아파트 주상가동)",127.0684313,37.612891
"탑클래스학원","서울특별시 성북구 솔샘로25길 20   풍림아이원@주상가 304 305호 3층 (정릉동)",127.007307,37.6186219
"잉글리쉬무무정릉제일보습학원","서울특별시 성북구 정릉로 274   2층 4층 (정릉동)",127.0137709,37.6031486
"성북종로학원","서울특별시 성북구 개운사길 35   1-5층 (안암동5가)",127.0289952,37.5879897
"참조은학원","서울특별시 강북구 삼양로27길 46 , 2층 (미아동 698-29)",127.0269077,37.6268335
"리틀피카소미술학원","서울특별시 성북구 장위로 132   2층 일부 (장위동)",127.0514481,37.6135175
"하버드보습학원","서울특별시 성북구 장위로 132   3층 일부 (장위동)",127.0514481,37.6135175
"서울연세음악학원","서울특별시 성북구 장위로 132   2층 일부 (장위동)",127.0514481,37.6135175
"강북뉴스터디학원","서울특별시 강북구 삼양로 161 , 5층 (미아동,신한은행삼양동지점)",127.0178887,37.6254501
"뉴타운길원학원","서울특별시 성북구 길음로15가길 3   4층 (정릉동)",127.0151045,37.6104013
"돈암이보영의토킹클럽보습학원","서울특별시 성북구 아리랑로 31-1   3층 (동소문동7가)",127.0148012,37.5963814
"제일지성보습학원","서울특별시 강북구 솔샘로 213-2   2-3층 (미아동)",127.0164719,37.6201772
"강북해법보습학원","서울특별시 성북구 월계로40길 7   센트럴근린상가 412 413호 (장위동)",127.048397,37.6228267
"능률주니어랩돈암학원","서울특별시 성북구 북악산로 844  브라운스톤돈암아파트 상가 403호4층 (돈암동)",127.0175498,37.5979283
"강북미래학원","서울특별시 성북구 오패산로 69   3층 (하월곡동)",127.0360087,37.6081637
"현음악학원","서울특별시 성북구 솔샘로25길 20   외 2필지 정릉풍림아이원 상가1동 205호 206호 215호 (정릉동)",127.0071747,37.6189872
"잉글리쉬무무종암제일보습학원","서울특별시 성북구 종암로9길 3   아주빌딩 5층 (종암동)",127.0352687,37.5955045
"앤트스터디학원","서울특별시 강북구 솔샘로 212   3층 (미아동)",127.0162181,37.6199246
"예명음악학원","서울특별시 성북구 동소문로13길 4   봉현빌딩 2층 (동소문동6가)",127.0130521,37.5921491
"세영교육보습학원","서울특별시 성북구 동소문로18길 24-22 (동소문동5가)",127.0158757,37.5915827
"서일영어학원","서울특별시 성북구 동소문로11길 44   1-2층 (동소문동4가)",127.0116435,37.5932582
"올림피아드사관학원","서울특별시 강북구 인수봉로76길 37   2-3층 (수유동)",127.0126828,37.6442391
"조샘수학학원","서울특별시 성북구 아리랑로 9   산맥프라자 501호 (동소문동6가)",127.0144101,37.5933169
"사고력수학시매쓰학원","서울특별시 성북구 동소문로 58 , 3층전체 (동소문동3가,경일빌딩)",127.0135727,37.5917408
"연세최강학원","서울특별시 강북구 삼양로112길 21   2층 (수유동)",127.0177435,37.642682
