"학원명","학원주소","lon","lat"
"상솔보습학원","서울특별시 강남구 압구정로 108 , 3층 (신사동)",127.0205872,37.5228498
"에듀존학원","서울특별시 강남구 개포로82길 11 , 302호,303호 (개포동)",127.0674325,37.4885214
"현대아카데미학원","서울특별시 강남구 선릉로72길 6-13 , 2층 (대치동)",127.0522358,37.4991833
"요한속셈학원","서울특별시 강남구 개포로24길 21 (개포동)",127.0491183,37.4777366
"해법수학지지이(GGE)학원","서울특별시 강남구 개포로22길 84 , 3층 (개포동)",127.052314,37.4747339
"다른학원","서울특별시 강남구 논현로175길 64   3층 (신사동)",127.0237517,37.5242131
"작전타임수학학원","서울특별시 강남구 선릉로10길 4 , 2층,3층 (개포동)",127.060656,37.483083
"세종보습학원","서울특별시 강남구 광평로51길 49 , 주공상가 303호 (수서동,경로당)",127.1002787,37.491035
"21세기수학보습학원","서울특별시 강남구 학동로42길 73   2층 (논현동)",127.0377627,37.5109367
"지엘에스굿모닝영어영문학박사학원","서울특별시 강남구 선릉로 344 3층(대치동)",127.0590465,37.4986278
"태양컴퓨터학원","서울특별시 강남구 강남대로94길 87  (역삼동)",127.0342253,37.500872
"고차원보습학원","서울특별시 강남구 영동대로57길 28   2층 (대치동)",127.0651317,37.4997456
"스터디플래닛대치2센터독서실","서울특별시 강남구 삼성로58길 29 , 5층 (대치동)",127.0635895,37.4991675
"개포미래속셈학원","서울특별시 강남구 언주로 3 6차우성(아) 103 104호(개포동)",127.056909,37.476658
"비전사진학원","서울특별시 강남구 테헤란로55길 21   미승빌딩 2층 4층 (역삼동)",127.046909,37.5057101
"온누리피아노음악학원","서울특별시 강남구 개포로22길 90 , 2층 (개포동)",127.0526738,37.4749791
"에스엔지보습학원","서울특별시 강남구 삼성로 221 , 3층 (대치동,혜성빌딩)",127.0573801,37.5066547
"소나무미술학원","서울특별시 강남구 학동로 342  (논현동)",127.0408208,37.516722
"개포1관정상어학원","서울특별시 강남구 개포로 510 , 4층 (개포동,현대빌딩)",127.0683314,37.4892547
"강남e스쿨학원","서울특별시 강남구 강남대로120길 47   3층 (논현동)",127.0272227,37.5079103
"라도라음악학원","서울특별시 강남구 영동대로57길 28 (대치동,현대아파트상가동)",127.05913,37.501764
"해법수학학원","서울특별시 강남구 영동대로4길 7 , 2층 (일원동,8단지 복리시설)",127.0746782,37.4894677
"중앙웅변학원","서울특별시 강남구 선릉로6길 19   3층 (개포동)",127.0623446,37.4832307
"정진우연기학원","서울특별시 강남구 도산대로 310  (논현동)",127.0354608,37.5214918
"글로벌어학학원","서울특별시 강남구 테헤란로5길 11 , 4층 (역삼동)",127.0292471,37.4994553
"유용희무용학원","서울특별시 강남구 개포로31길 5 (개포동)",127.049613,37.4793787
"세종음악학원","서울특별시 강남구 도곡로 227   6층 (역삼동)",127.0435359,37.4934789
"드림스토리독서실","서울특별시 강남구 도곡로93길 9 , 5층 (대치동)",127.0644705,37.5007973
"이은임미용학원","서울특별시 강남구 선릉로 834 , 3층,4층 (청담동, 모던빌딩)",127.0404321,37.5263997
"정철어학원","서울특별시 강남구 강남대로92길 17 , 6층,7층 (역삼동)",127.0287653,37.4991026
"이씨씨대치어학학원","서울특별시 강남구 역삼로 456 , 1층~3층 (대치동,PEACE 빌딩)",127.0574927,37.5023106
"서울어학학원","서울특별시 강남구 도곡로 451 , 3층~6층 (대치동,한나빌딩)",127.0597359,37.4988468
"미래탐구보습학원","서울특별시 강남구 개포로22길 96 , 2층 (개포동)",127.0530788,37.4752329
"현덕학원","서울특별시 강남구 도곡로 408 , 504,505,506호 (대치동)",127.0552323,37.4964429
"역삼시사일본어학원","서울특별시 강남구 테헤란로4길 28 , 2,4층 (역삼동,시사일본어사옥)",127.0301904,37.4965398
"성우속셈학원","서울특별시 강남구 강남대로118길 40   2층 (논현동)",127.0264818,37.5070464
"한울독서실","서울특별시 강남구 도곡로77길 14 , 2층 (대치동,양지빌딩)",127.0584636,37.4992667
"원컴퓨터학원","서울특별시 강남구 강남대로 564  (논현동)",127.0315341,37.5135304
"서울광고학원","서울특별시 강남구 도산대로28길 32   서울빌딩 1~3층 (논현동)",127.0285318,37.5172163
"수서제일독서실","서울특별시 강남구 양재대로55길 10 (일원동)",127.0902604,37.492854
"삼성동라이프러리독서실","서울특별시 강남구 삼성로115길 46   4층 (삼성동)",127.048401,37.5139612
"청담미술학원","서울특별시 강남구 선릉로 714   3층 (청담동)",127.0419539,37.523116
"도화선한국화미술학원","서울특별시 강남구 선릉로86길 39   서영빌딩 4층 (대치동)",127.0394934,37.4935171
"학연보습학원","서울특별시 강남구 영동대로137길 3   동신빌딩3층 (청담동)",127.0553237,37.5217649
"피드산업디자인학원","서울특별시 강남구 강남대로136길 10   4 5층 (논현동)",127.0214253,37.5128137
"유형수예액세서리학원","서울특별시 강남구 논현로175길 7 , 3층 (신사동)",127.0279199,37.526101
"양일훈에스테틱아카데미학원","서울특별시 강남구 강남대로94길 28 , 2층 (역삼동,지원빌딩)",127.029589,37.4996032
"제이씨앤씨정원미술학원","서울특별시 강남구 도산대로25길 38   2층 (신사동)",127.0263681,37.5220641
"기독교청년회컴퓨터학원","서울특별시 강남구 언주로 615 (논현동)",127.0367302,37.5098642
"창조음악학원","서울특별시 강남구 개포로22길 49   1층일부 2층 (개포동)",127.0501584,37.4761321
"신단주뷰티아카데미학원","서울특별시 강남구 강남대로162길 20 , 2층,3층 (신사동)",127.0203059,37.5199614
"씨앤씨미술학원","서울특별시 강남구 도곡로 447   제일빌딩 2층 (대치동)",127.0593517,37.4985572
"(주)멘토르수학전문학원","서울특별시 강남구 남부순환로 2909 , 302호 (대치동)",127.0573977,37.4921442
"강남라이즈어학원","서울특별시 강남구 도곡로37길 5 , 1층~5층 (역삼동)",127.0446508,37.494107
"이지스국어학원","서울특별시 강남구 도곡로 422 , 5층 (대치동,세림빌딩)",127.0567694,37.4972114
"수이학원","서울특별시 강남구 영동대로57길 16 , 2층 (대치동)",127.0661061,37.499966
"강남에스엘피어학학원","서울특별시 강남구 개포로 626 , 1층~4층 (일원동)",127.08136,37.4939999
"블루스카이보습학원","서울특별시 강남구 역삼로 530 , 3,4층 (대치동,대치빌딩)",127.0609354,37.5036273
"신명학원","서울특별시 강남구 봉은사로43길 29 , 2층일부 (논현동)",127.0391526,37.5111337
"연세학원","서울특별시 강남구 남부순환로 2921 남서울종합상가 3층(대치동)",127.0597692,37.4934619
"한빛변리사학원","서울특별시 강남구 논현로95길 29-14   한빛지적소유권센터 1층일부 2~6층 (역삼동)",127.0338548,37.5010716
"벌리츠어학원","서울특별시 강남구 테헤란로 443   외1필지 3층일부 (삼성동)",127.0555833,37.5069114
"정보학원","서울특별시 강남구 언주로157길 11 , 1층~6층 (신사동)",127.0319752,37.5237771
"와이비엠강남대로학원","서울특별시 강남구 강남대로 374 , 2층~4층 (역삼동, 형제빌딩)",127.0421872,37.5055712
"수학전문강남수학원","서울특별시 강남구 일원로5길 51   2층 3층 (일원동)",127.0843009,37.4921827
"강남교연보습학원","서울특별시 강남구 영동대로128길 15 , 401호일부 (삼성동,홍실아파트상가)",127.0596582,37.5197837
"대은제이에스에이과학전문보습학원","서울특별시 강남구 선릉로 42 , 2층 (개포동)",127.0680743,37.4891986
"티엔비중고등부전문보습학원","서울특별시 강남구 개포로 310-21   2층 203 204호 (개포동)",127.0579804,37.4815849
"삼성정솔보습학원","서울특별시 강남구 삼성로 642  삼성빌딩 302호 (삼성동)",127.0657403,37.5099322
"세실독서실","서울특별시 강남구 언주로173길 20   2층 (신사동)",127.0318234,37.5280847
"강남그린섬미술학원","서울특별시 강남구 역삼로 315   3층 1호 2호 (역삼동)",127.0502997,37.5005166
"우리보습학원","서울특별시 강남구 압구정로 216   3층 (신사동)",127.0309955,37.5280662
"강남대성학원","서울특별시 강남구 테헤란로4길 39  , 지하1층~6층 (역삼동)",127.030904,37.4958611
"수언학원","서울특별시 강남구 삼성로 221 혜성빌딩 2층(대치동)",127.0573801,37.5066547
"테헤란로위성관광학원","서울특별시 강남구 테헤란로38길 5   2 3층 (역삼동)",127.041635,37.5016117
