"학원명","학원주소","lon","lat"
"대명음악학원","서울특별시 중랑구 봉화산로56길 153  대명프라자401호 (신내동)",127.0968026,37.6016147
"면목골든벨독서실","서울특별시 중랑구 면목로35길 8  4층 (면목동)",127.085433,37.5782434
"명성사관학원","서울특별시 중랑구 면목로27길 6  (3,4층) (면목동)",127.0849314,37.5752012
"수도학원","서울특별시 중랑구 용마산로 381 , 2층일부,3층일부 (면목동,명진빌딩)",127.0945965,37.5858123
"하나에듀학원","서울특별시 중랑구 봉우재로 211  2층 (망우동)",127.0962352,37.5949724
"면일보습학원","서울특별시 중랑구 용마산로94길 47  2층) (면목동)",127.0993527,37.5885782
"정상보습학원","서울특별시 중랑구 면목로48길 65 , 2,3층 (면목동, 경상빌딩)",127.0922635,37.582035
"잉큐영어학원","서울특별시 동대문구 이문로 150  2층 (이문동)",127.0621541,37.5998064
"기픈보습학원","서울특별시 동대문구 망우로 120 , 2층 (휘경동)",127.0664997,37.5910801
"표준보습학원","서울특별시 동대문구 제기로38길 50  (4층) (청량리동)",127.0490862,37.5841725
"프라임에듀학원","서울특별시 중랑구 봉우재로5길 4  3층4층 (면목동)",127.0759042,37.5902107
"정교학원","서울특별시 중랑구 상봉로 61 , 4층  (면목동,한양빌딩)",127.093231,37.5914209
"소나타음악학원","서울특별시 중랑구 동일로163길 37  2층 (묵동)",127.0750644,37.6116758
"국제웅변학원","서울특별시 동대문구 이문로 48  2층 (휘경동)",127.0572694,37.5915771
"유니온미술학원","서울특별시 동대문구 망우로21길 4  6층 (휘경동)",127.062984,37.5906143
"이문보습학원","서울특별시 동대문구 한천로 481 , 2층  (이문동)",127.0655265,37.6004162
"중앙플러스학원","서울특별시 동대문구 천호대로77길 94  2층 (장안동)",127.0635368,37.5656428
"한스피아노학원","서울특별시 중랑구 봉화산로 90  3층(중화동)",127.0845177,37.601958
"한미제과제빵커피학원","서울특별시 동대문구 왕산로 249-1  2층3층4층5층 (청량리동)",127.0445965,37.588908
"교우보습학원","서울특별시 동대문구 사가정로 93 , 3층일부 (전농동,동광교회)",127.0566837,37.5798401
"뉴비전학원","서울특별시 중랑구 신내로7가길 19  3층,4층 (상봉동)",127.0948047,37.6022887
