"Apart","pps","gu","dong","address","size","floor","year","crime","arrest","foreigner"
"관악드림(동아)",483,"관악구","봉천동","1712",84.96,1,13,5678,3925,29270
"관악드림(동아)",444,"관악구","봉천동","1712",114.75,10,13,5678,3925,29270
"관악드림(동아)",520,"관악구","봉천동","1712",84.96,17,13,5678,3925,29270
"관악드림(동아)",623,"관악구","봉천동","1712",59.83,4,13,5678,3925,29270
"관악드림(동아)",535,"관악구","봉천동","1712",59.85,2,13,5678,3925,29270
"관악드림(동아)",578,"관악구","봉천동","1712",59.85,8,13,5678,3925,29270
"관악드림(동아)",453,"관악구","봉천동","1712",114.75,14,13,5678,3925,29270
"관악드림(동아)",585,"관악구","봉천동","1712",59.85,17,13,5678,3925,29270
"관악드림(동아)",518,"관악구","봉천동","1712",84.96,18,13,5678,3925,29270
"관악드림(동아)",521,"관악구","봉천동","1712",84.96,15,13,5678,3925,29270
"관악드림(동아)",530,"관악구","봉천동","1712",84.96,14,13,5678,3925,29270
"관악드림(동아)",461,"관악구","봉천동","1712",102,18,13,5678,3925,29270
"관악드림(동아)",541,"관악구","봉천동","1712",84.96,19,13,5678,3925,29270
"관악드림(동아)",449,"관악구","봉천동","1712",114.75,6,13,5678,3925,29270
"관악드림(동아)",506,"관악구","봉천동","1712",84.96,6,13,5678,3925,29270
"관악드림(동아)",503,"관악구","봉천동","1712",84.96,15,13,5678,3925,29270
"관악드림(동아)",443,"관악구","봉천동","1712",114.75,12,13,5678,3925,29270
"관악드림(동아)",521,"관악구","봉천동","1712",84.96,7,13,5678,3925,29270
"관악드림(동아)",497,"관악구","봉천동","1712",102,21,13,5678,3925,29270
"관악드림(동아)",449,"관악구","봉천동","1712",114.75,18,13,5678,3925,29270
"관악드림(동아)",647,"관악구","봉천동","1712",60,3,13,5678,3925,29270
"관악드림(동아)",515,"관악구","봉천동","1712",59.85,4,13,5678,3925,29270
"관악드림(동아)",533,"관악구","봉천동","1712",84.96,22,13,5678,3925,29270
"관악드림(동아)",449,"관악구","봉천동","1712",114.75,20,13,5678,3925,29270
"관악드림(동아)",536,"관악구","봉천동","1712",84.96,7,13,5678,3925,29270
"관악드림(동아)",667,"관악구","봉천동","1712",60,14,13,5678,3925,29270
"관악드림(동아)",613,"관악구","봉천동","1712",59.83,3,13,5678,3925,29270
"관악드림(동아)",438,"관악구","봉천동","1712",114.75,4,13,5678,3925,29270
"관악드림(동아)",436,"관악구","봉천동","1712",114.75,11,13,5678,3925,29270
"관악드림(동아)",585,"관악구","봉천동","1712",59.85,23,13,5678,3925,29270
"관악드림(동아)",453,"관악구","봉천동","1712",114.75,16,13,5678,3925,29270
"관악드림(동아)",444,"관악구","봉천동","1712",114.75,7,13,5678,3925,29270
"관악드림(동아)",615,"관악구","봉천동","1712",59.83,5,13,5678,3925,29270
"관악드림(동아)",658,"관악구","봉천동","1712",60,20,13,5678,3925,29270
"관악드림(동아)",647,"관악구","봉천동","1712",60,22,13,5678,3925,29270
"관악드림(동아)",524,"관악구","봉천동","1712",84.96,10,13,5678,3925,29270
"관악드림(동아)",524,"관악구","봉천동","1712",84.96,16,13,5678,3925,29270
"관악드림(동아)",443,"관악구","봉천동","1712",114.75,11,13,5678,3925,29270
"관악드림(동아)",518,"관악구","봉천동","1712",84.96,8,13,5678,3925,29270
"관악드림(동아)",538,"관악구","봉천동","1712",84.96,13,13,5678,3925,29270
"관악드림(삼성)",551,"관악구","봉천동","1712",59.85,11,13,5678,3925,29270
"관악드림(삼성)",585,"관악구","봉천동","1712",59.85,23,13,5678,3925,29270
"관악드림(삼성)",518,"관악구","봉천동","1712",84.96,17,13,5678,3925,29270
"관악드림(삼성)",521,"관악구","봉천동","1712",84.96,9,13,5678,3925,29270
"관악드림(삼성)",527,"관악구","봉천동","1712",84.96,10,13,5678,3925,29270
"관악드림(삼성)",532,"관악구","봉천동","1712",84.96,8,13,5678,3925,29270
"관악드림(삼성)",638,"관악구","봉천동","1712",59.83,16,13,5678,3925,29270
"관악드림(삼성)",543,"관악구","봉천동","1712",59.85,27,13,5678,3925,29270
"관악드림(삼성)",518,"관악구","봉천동","1712",84.96,4,13,5678,3925,29270
"관악드림(삼성)",524,"관악구","봉천동","1712",84.96,14,13,5678,3925,29270
"관악드림(삼성)",462,"관악구","봉천동","1712",114.75,10,13,5678,3925,29270
"관악드림(삼성)",535,"관악구","봉천동","1712",59.85,1,13,5678,3925,29270
"관악드림(삼성)",578,"관악구","봉천동","1712",59.85,8,13,5678,3925,29270
"관악드림(삼성)",444,"관악구","봉천동","1712",114.75,6,13,5678,3925,29270
"관악드림(삼성)",530,"관악구","봉천동","1712",84.96,6,13,5678,3925,29270
"관악드림(삼성)",531,"관악구","봉천동","1712",84.96,19,13,5678,3925,29270
"관악드림(삼성)",524,"관악구","봉천동","1712",84.96,7,13,5678,3925,29270
"관악드림(삼성)",494,"관악구","봉천동","1712",84.96,9,13,5678,3925,29270
"관악드림(삼성)",580,"관악구","봉천동","1712",59.85,11,13,5678,3925,29270
"관악드림(삼성)",578,"관악구","봉천동","1712",59.85,20,13,5678,3925,29270
"관악드림(삼성)",498,"관악구","봉천동","1712",102,21,13,5678,3925,29270
"관악드림(삼성)",581,"관악구","봉천동","1712",59.85,4,13,5678,3925,29270
"관악드림(삼성)",443,"관악구","봉천동","1712",114.75,16,13,5678,3925,29270
"관악드림(삼성)",518,"관악구","봉천동","1712",84.96,6,13,5678,3925,29270
"관악드림(삼성)",530,"관악구","봉천동","1712",84.96,16,13,5678,3925,29270
"관악드림(삼성)",541,"관악구","봉천동","1712",84.96,12,13,5678,3925,29270
"관악드림(삼성)",524,"관악구","봉천동","1712",84.96,19,13,5678,3925,29270
"관악드림(삼성)",612,"관악구","봉천동","1712",59.83,4,13,5678,3925,29270
"관악드림(삼성)",541,"관악구","봉천동","1712",84.96,11,13,5678,3925,29270
"관악드림(삼성)",453,"관악구","봉천동","1712",84.96,1,13,5678,3925,29270
"관악드림(삼성)",460,"관악구","봉천동","1712",114.75,13,13,5678,3925,29270
"관악드림(삼성)",442,"관악구","봉천동","1712",114.75,7,13,5678,3925,29270
"관악드림(삼성)",441,"관악구","봉천동","1712",114.75,2,13,5678,3925,29270
"관악드림(삼성)",521,"관악구","봉천동","1712",84.96,24,13,5678,3925,29270
"관악드림(삼성)",521,"관악구","봉천동","1712",84.96,19,13,5678,3925,29270
"관악드림(삼성)",524,"관악구","봉천동","1712",84.96,12,13,5678,3925,29270
"관악드림(삼성)",470,"관악구","봉천동","1712",114.75,10,13,5678,3925,29270
"관악월드메르디앙",466,"관악구","봉천동","1724",84.56,3,11,5678,3925,29270
"관악월드메르디앙",438,"관악구","봉천동","1724",84.56,1,11,5678,3925,29270
"관악월드메르디앙",490,"관악구","봉천동","1724",84.56,8,11,5678,3925,29270
"관악월드메르디앙",459,"관악구","봉천동","1724",84.56,2,11,5678,3925,29270
"관악월드메르디앙",485,"관악구","봉천동","1724",84.56,14,11,5678,3925,29270
"관악위버폴리스",392,"관악구","봉천동","859-17",107.08,7,6,5678,3925,29270
"관악위버폴리스",453,"관악구","봉천동","859-17",107.08,18,6,5678,3925,29270
"관악위버폴리스",504,"관악구","봉천동","859-17",107.08,13,6,5678,3925,29270
"관악위버폴리스",543,"관악구","봉천동","859-17",104.913,13,6,5678,3925,29270
"관악유앤아이",528,"관악구","봉천동","1727",84.866,8,7,5678,3925,29270
"관악유앤아이",526,"관악구","봉천동","1727",84.968,8,7,5678,3925,29270
"관악유앤아이",521,"관악구","봉천동","1727",84.866,4,7,5678,3925,29270
"관악유앤아이",512,"관악구","봉천동","1727",84.968,3,7,5678,3925,29270
"관악유앤아이",491,"관악구","봉천동","1727",84.885,3,7,5678,3925,29270
"관악유앤아이",534,"관악구","봉천동","1727",84.866,12,7,5678,3925,29270
"관악청광플러스원",615,"관악구","봉천동","1726",59.81,5,7,5678,3925,29270
"관악캠퍼스타워",554,"관악구","봉천동","875-1",41.1,15,18,5678,3925,29270
"관악캠퍼스타워",560,"관악구","봉천동","875-1",28.56,10,18,5678,3925,29270
"관악캠퍼스타워",468,"관악구","봉천동","875-1",40.56,14,18,5678,3925,29270
"관악태우미소가",808,"관악구","봉천동","08월 30일",29.1,9,0,5678,3925,29270
"관악태우미소가",790,"관악구","봉천동","08월 30일",29.1,7,0,5678,3925,29270
"관악태우미소가",807,"관악구","봉천동","08월 30일",28.49,10,0,5678,3925,29270
"관악태우미소가",773,"관악구","봉천동","08월 30일",29.1,6,0,5678,3925,29270
"관악파크푸르지오",717,"관악구","봉천동","1728",59.98,16,2,5678,3925,29270
"관악파크푸르지오",624,"관악구","봉천동","1728",84.99,14,2,5678,3925,29270
"관악파크푸르지오",725,"관악구","봉천동","1728",59.98,8,2,5678,3925,29270
"관악파크푸르지오",709,"관악구","봉천동","1728",59.98,13,2,5678,3925,29270
"관악푸르지오",543,"관악구","봉천동","1717",84.75,3,12,5678,3925,29270
"관악푸르지오",577,"관악구","봉천동","1717",84.9,6,12,5678,3925,29270
"관악푸르지오",645,"관악구","봉천동","1717",59.58,24,12,5678,3925,29270
"관악푸르지오",651,"관악구","봉천동","1717",59.58,15,12,5678,3925,29270
"관악푸르지오",651,"관악구","봉천동","1717",59.58,22,12,5678,3925,29270
"관악푸르지오",638,"관악구","봉천동","1717",59.58,14,12,5678,3925,29270
"관악푸르지오",638,"관악구","봉천동","1717",59.58,5,12,5678,3925,29270
"관악푸르지오",652,"관악구","봉천동","1717",59.58,20,12,5678,3925,29270
"관악푸르지오",613,"관악구","봉천동","1717",59.58,1,12,5678,3925,29270
"관악푸르지오",665,"관악구","봉천동","1717",59.58,20,12,5678,3925,29270
"관악푸르지오",651,"관악구","봉천동","1717",59.58,21,12,5678,3925,29270
"관악푸르지오",629,"관악구","봉천동","1717",59.58,3,12,5678,3925,29270
"관악푸르지오",660,"관악구","봉천동","1717",59.58,6,12,5678,3925,29270
"관악푸르지오",641,"관악구","봉천동","1717",59.58,19,12,5678,3925,29270
"관악푸르지오",582,"관악구","봉천동","1717",84.2,6,12,5678,3925,29270
"관악푸르지오",639,"관악구","봉천동","1717",59.58,5,12,5678,3925,29270
"관악푸르지오",651,"관악구","봉천동","1717",59.58,15,12,5678,3925,29270
"관악푸르지오",660,"관악구","봉천동","1717",59.58,9,12,5678,3925,29270
"관악푸르지오",654,"관악구","봉천동","1717",59.58,7,12,5678,3925,29270
"관악푸르지오",655,"관악구","봉천동","1717",59.58,13,12,5678,3925,29270
"관악푸르지오",610,"관악구","봉천동","1717",84.75,11,12,5678,3925,29270
"관악푸르지오",582,"관악구","봉천동","1717",84.75,5,12,5678,3925,29270
"관악푸르지오",663,"관악구","봉천동","1717",59.58,22,12,5678,3925,29270
"관악푸르지오",566,"관악구","봉천동","1717",84.75,5,12,5678,3925,29270
"관악푸르지오",510,"관악구","봉천동","1717",114.69,15,12,5678,3925,29270
"관악푸르지오",638,"관악구","봉천동","1717",59.58,16,12,5678,3925,29270
"관악푸르지오",590,"관악구","봉천동","1717",84.75,17,12,5678,3925,29270
"관악푸르지오",596,"관악구","봉천동","1717",84.75,15,12,5678,3925,29270
"관악푸르지오",501,"관악구","봉천동","1717",84.9,1,12,5678,3925,29270
"관악푸르지오",661,"관악구","봉천동","1717",59.58,18,12,5678,3925,29270
"관악푸르지오",638,"관악구","봉천동","1717",59.58,4,12,5678,3925,29270
"관악푸르지오",566,"관악구","봉천동","1717",84.75,13,12,5678,3925,29270
"관악푸르지오",629,"관악구","봉천동","1717",59.58,6,12,5678,3925,29270
"관악푸르지오",638,"관악구","봉천동","1717",59.58,13,12,5678,3925,29270
"관악푸르지오",551,"관악구","봉천동","1717",84.75,3,12,5678,3925,29270
"관악푸르지오",570,"관악구","봉천동","1717",84.75,3,12,5678,3925,29270
"관악푸르지오",629,"관악구","봉천동","1717",59.58,7,12,5678,3925,29270
"관악푸르지오",673,"관악구","봉천동","1717",59.58,9,12,5678,3925,29270
"관악푸르지오",645,"관악구","봉천동","1717",59.58,16,12,5678,3925,29270
"관악푸르지오",621,"관악구","봉천동","1717",59.58,3,12,5678,3925,29270
"관악푸르지오",639,"관악구","봉천동","1717",59.58,21,12,5678,3925,29270
"관악푸르지오",604,"관악구","봉천동","1717",59.58,18,12,5678,3925,29270
"관악푸르지오",633,"관악구","봉천동","1717",59.58,13,12,5678,3925,29270
"그린",403,"관악구","봉천동","1702",72.53,5,17,5678,3925,29270
"그린",358,"관악구","봉천동","1702",72.53,1,17,5678,3925,29270
"그린",414,"관악구","봉천동","1702",72.53,4,17,5678,3925,29270
"금강아미움(102동)",589,"관악구","봉천동","1522-29",71.3453,8,6,5678,3925,29270
"금강아미움(102동)",589,"관악구","봉천동","1522-29",71.3453,7,6,5678,3925,29270
"금강아미움(103동)",598,"관악구","봉천동","1522-30",71.1203,4,6,5678,3925,29270
"금강아미움(103동)",591,"관악구","봉천동","1522-30",71.1203,5,6,5678,3925,29270
"금강아미움(103동)",598,"관악구","봉천동","1522-30",71.1203,4,6,5678,3925,29270
"금강아미움(104동)",554,"관악구","봉천동","1522-33",71.3453,1,6,5678,3925,29270
"길성",461,"관악구","봉천동","1597-10",84.66,3,15,5678,3925,29270
"낙성대늘푸른",441,"관악구","봉천동","1690-164",96.91,4,12,5678,3925,29270
"낙성대현대(296)",677,"관악구","봉천동","296",59.78,16,18,5678,3925,29270
"낙성대현대(296)",693,"관악구","봉천동","296",84.97,6,18,5678,3925,29270
"낙성대현대아파트",411,"관악구","봉천동","179-58",136.11,11,28,5678,3925,29270
"낙성대현대아파트",400,"관악구","봉천동","179-58",136.11,8,28,5678,3925,29270
"낙성대현대아파트",567,"관악구","봉천동","179-58",61.74,6,28,5678,3925,29270
"낙성대현대아파트",567,"관악구","봉천동","179-58",61.74,14,28,5678,3925,29270
"낙성대현대홈타운",676,"관악구","봉천동","1713",84.923,14,14,5678,3925,29270
"낙성대현대홈타운",520,"관악구","봉천동","1713",114.919,3,14,5678,3925,29270
"낙성대현대홈타운",671,"관악구","봉천동","1713",84.923,9,14,5678,3925,29270
"노블레스",469,"관악구","봉천동","905-10",72.31,5,11,5678,3925,29270
"늘푸른3차",548,"관악구","봉천동","1690-168",59.28,6,9,5678,3925,29270
"늘푸른3차",427,"관악구","봉천동","1690-168",84.94,1,9,5678,3925,29270
"늘푸른5차",465,"관악구","봉천동","1690-171",84.93,2,8,5678,3925,29270
"늘푸른5차",493,"관악구","봉천동","1690-171",84.16,2,8,5678,3925,29270
"대경",427,"관악구","봉천동","1531-34",76.78,3,12,5678,3925,29270
"대우디오슈페리움2단지",550,"관악구","봉천동","856-1",84.92,5,9,5678,3925,29270
"대우디오슈페리움2단지",555,"관악구","봉천동","856-1",84.76,12,9,5678,3925,29270
"대우디오슈페리움2단지",567,"관악구","봉천동","856-1",84.76,14,9,5678,3925,29270
"동아타운",681,"관악구","봉천동","1629-2",28.8,8,17,5678,3925,29270
"두산",445,"관악구","봉천동","1708",114.99,23,16,5678,3925,29270
"두산",706,"관악구","봉천동","1708",59.92,8,16,5678,3925,29270
"두산",583,"관악구","봉천동","1708",84.92,23,16,5678,3925,29270
"두산",593,"관악구","봉천동","1708",84.87,12,16,5678,3925,29270
"두산",713,"관악구","봉천동","1708",59.92,11,16,5678,3925,29270
"두산",589,"관악구","봉천동","1708",84.92,4,16,5678,3925,29270
"두산",684,"관악구","봉천동","1708",59.92,4,16,5678,3925,29270
"두산",664,"관악구","봉천동","1708",59.92,10,16,5678,3925,29270
"두산",477,"관악구","봉천동","1708",114.99,14,16,5678,3925,29270
"두산",474,"관악구","봉천동","1708",114.99,9,16,5678,3925,29270
"두산",572,"관악구","봉천동","1708",84.73,2,16,5678,3925,29270
"두산",598,"관악구","봉천동","1708",84.92,20,16,5678,3925,29270
"두산",470,"관악구","봉천동","1708",114.99,6,16,5678,3925,29270
"두산",586,"관악구","봉천동","1708",84.87,11,16,5678,3925,29270
"두산",685,"관악구","봉천동","1708",59.89,20,16,5678,3925,29270
"두산",564,"관악구","봉천동","1708",84.87,18,16,5678,3925,29270
"두산",601,"관악구","봉천동","1708",84.87,23,16,5678,3925,29270
"두산",589,"관악구","봉천동","1708",84.87,15,16,5678,3925,29270
"두산",691,"관악구","봉천동","1708",59.92,3,16,5678,3925,29270
"두산",589,"관악구","봉천동","1708",84.87,7,16,5678,3925,29270
"두산",487,"관악구","봉천동","1708",114.99,15,16,5678,3925,29270
"두산",454,"관악구","봉천동","1708",114.99,1,16,5678,3925,29270
"두산",507,"관악구","봉천동","1708",114.99,10,16,5678,3925,29270
"두산",674,"관악구","봉천동","1708",59.92,10,16,5678,3925,29270
"두산",674,"관악구","봉천동","1708",59.92,3,16,5678,3925,29270
"두산",457,"관악구","봉천동","1708",114.99,5,16,5678,3925,29270
"두산",711,"관악구","봉천동","1708",59.89,13,16,5678,3925,29270
"두산",554,"관악구","봉천동","1708",84.87,9,16,5678,3925,29270
"두산",522,"관악구","봉천동","1708",114.99,20,16,5678,3925,29270
"두산",676,"관악구","봉천동","1708",59.92,22,16,5678,3925,29270
"두산",504,"관악구","봉천동","1708",114.99,13,16,5678,3925,29270
"두산",731,"관악구","봉천동","1708",59.92,13,16,5678,3925,29270
"두산",658,"관악구","봉천동","1708",59.92,1,16,5678,3925,29270
"두산",670,"관악구","봉천동","1708",59.92,7,16,5678,3925,29270
"두산",422,"관악구","봉천동","1708",114.99,1,16,5678,3925,29270
"두산",714,"관악구","봉천동","1708",59.92,2,16,5678,3925,29270
"두산",554,"관악구","봉천동","1708",84.87,2,16,5678,3925,29270
"두산",567,"관악구","봉천동","1708",84.87,5,16,5678,3925,29270
"두산",570,"관악구","봉천동","1708",84.87,10,16,5678,3925,29270
"두산",589,"관악구","봉천동","1708",84.87,9,16,5678,3925,29270
"롯데스카이",423,"관악구","봉천동","729-22",170.11,25,19,5678,3925,29270
"롯데스카이",382,"관악구","봉천동","729-22",170.11,32,19,5678,3925,29270
"마에스트로캠퍼스타운",989,"관악구","봉천동","893-12",13.15,7,4,5678,3925,29270
"마에스트로캠퍼스타운",918,"관악구","봉천동","893-12",14.49,15,4,5678,3925,29270
"마에스트로캠퍼스타운",918,"관악구","봉천동","893-12",14.49,15,4,5678,3925,29270
"마에스트로캠퍼스타운",921,"관악구","봉천동","893-12",14.49,4,4,5678,3925,29270
"마에스트로캠퍼스타운",918,"관악구","봉천동","893-12",14.49,11,4,5678,3925,29270
"무학",455,"관악구","봉천동","1531-39",59.38,5,18,5678,3925,29270
"무학",411,"관악구","봉천동","1531-39",59.38,3,18,5678,3925,29270
"반석블레스빌",469,"관악구","봉천동","1615-17",84.25,7,15,5678,3925,29270
"반석푸른숲",618,"관악구","봉천동","1723",84.12,2,10,5678,3925,29270
"반석푸른숲",630,"관악구","봉천동","1723",84.12,2,10,5678,3925,29270
"반석푸른숲",606,"관악구","봉천동","1723",84.12,4,10,5678,3925,29270
"벽산블루밍",577,"관악구","봉천동","1718",84.99,15,11,5678,3925,29270
"벽산블루밍",413,"관악구","봉천동","1718",114.97,17,11,5678,3925,29270
"벽산블루밍",430,"관악구","봉천동","1718",101.95,1,11,5678,3925,29270
"벽산블루밍",583,"관악구","봉천동","1718",59.99,4,11,5678,3925,29270
"벽산블루밍",587,"관악구","봉천동","1718",59.99,11,11,5678,3925,29270
"벽산블루밍",494,"관악구","봉천동","1718",84.99,5,11,5678,3925,29270
"벽산블루밍",567,"관악구","봉천동","1718",59.99,16,11,5678,3925,29270
"벽산블루밍",595,"관악구","봉천동","1718",59.99,17,11,5678,3925,29270
"벽산블루밍",593,"관악구","봉천동","1718",59.99,17,11,5678,3925,29270
"벽산블루밍",506,"관악구","봉천동","1718",84.99,25,11,5678,3925,29270
"벽산블루밍",456,"관악구","봉천동","1718",101.95,1,11,5678,3925,29270
"벽산블루밍",495,"관악구","봉천동","1718",84.99,12,11,5678,3925,29270
"벽산블루밍",471,"관악구","봉천동","1718",84.99,10,11,5678,3925,29270
"벽산블루밍",507,"관악구","봉천동","1718",84.99,7,11,5678,3925,29270
"벽산블루밍",518,"관악구","봉천동","1718",101.95,17,11,5678,3925,29270
"벽산블루밍",525,"관악구","봉천동","1718",59.99,3,11,5678,3925,29270
"벽산블루밍",567,"관악구","봉천동","1718",59.99,21,11,5678,3925,29270
"벽산블루밍",582,"관악구","봉천동","1718",59.99,8,11,5678,3925,29270
"벽산블루밍",563,"관악구","봉천동","1718",59.99,9,11,5678,3925,29270
"벽산블루밍",565,"관악구","봉천동","1718",84.99,17,11,5678,3925,29270
"벽산블루밍",417,"관악구","봉천동","1718",114.97,23,11,5678,3925,29270
"벽산블루밍",500,"관악구","봉천동","1718",84.99,12,11,5678,3925,29270
"벽산블루밍",592,"관악구","봉천동","1718",59.99,11,11,5678,3925,29270
"벽산블루밍",517,"관악구","봉천동","1718",84.99,19,11,5678,3925,29270
"벽산블루밍",488,"관악구","봉천동","1718",84.99,20,11,5678,3925,29270
"벽산블루밍",514,"관악구","봉천동","1718",84.99,9,11,5678,3925,29270
"벽산블루밍",468,"관악구","봉천동","1718",84.99,3,11,5678,3925,29270
"벽산블루밍",543,"관악구","봉천동","1718",59.99,4,11,5678,3925,29270
"벽산블루밍",470,"관악구","봉천동","1718",101.95,7,11,5678,3925,29270
"벽산블루밍",588,"관악구","봉천동","1718",59.99,9,11,5678,3925,29270
"벽산블루밍",586,"관악구","봉천동","1718",59.99,12,11,5678,3925,29270
"벽산블루밍",582,"관악구","봉천동","1718",59.99,19,11,5678,3925,29270
"벽산블루밍",477,"관악구","봉천동","1718",84.99,2,11,5678,3925,29270
"벽산블루밍",490,"관악구","봉천동","1718",101.95,10,11,5678,3925,29270
"벽산블루밍",582,"관악구","봉천동","1718",59.99,17,11,5678,3925,29270
"벽산블루밍3차",644,"관악구","봉천동","1720",59.8,6,12,5678,3925,29270
"벽산블루밍3차",465,"관악구","봉천동","1720",83.87,3,12,5678,3925,29270
"벽산블루밍3차",497,"관악구","봉천동","1720",83.87,6,12,5678,3925,29270
"벽산블루밍3차",667,"관악구","봉천동","1720",59.8,12,12,5678,3925,29270
"벽산블루밍3차",532,"관악구","봉천동","1720",84.72,12,12,5678,3925,29270
"벽산블루밍3차",486,"관악구","봉천동","1720",111.04,21,12,5678,3925,29270
"벽산블루밍3차",640,"관악구","봉천동","1720",59.8,7,12,5678,3925,29270
"벽산블루밍3차",513,"관악구","봉천동","1720",84.72,5,12,5678,3925,29270
"벽산타운II",418,"관악구","봉천동","1716",107.62,3,13,5678,3925,29270
"보라매삼성",447,"관악구","봉천동","1698-1",84.84,1,20,5678,3925,29270
"보라매삼성",466,"관악구","봉천동","1698-1",84.84,3,20,5678,3925,29270
"보라매삼성",519,"관악구","봉천동","1698-1",84.84,12,20,5678,3925,29270
"보라매삼성",467,"관악구","봉천동","1698-1",84.84,4,20,5678,3925,29270
"보라매삼성",489,"관악구","봉천동","1698-1",84.84,15,20,5678,3925,29270
"보라매삼성",507,"관악구","봉천동","1698-1",84.84,14,20,5678,3925,29270
"보라매삼성",497,"관악구","봉천동","1698-1",84.84,6,20,5678,3925,29270
"보라매삼성",504,"관악구","봉천동","1698-1",84.84,13,20,5678,3925,29270
"보라매우성",544,"관악구","봉천동","1696",58.86,8,21,5678,3925,29270
"보라매우성",510,"관악구","봉천동","1696",58.86,16,21,5678,3925,29270
"봉천동",315,"관악구","봉천동","673-82",71.35,3,14,5678,3925,29270
"봉천동아",507,"관악구","봉천동","1703",84.87,17,16,5678,3925,29270
"봉천동아",528,"관악구","봉천동","1703",84.87,8,16,5678,3925,29270
"봉천동아",575,"관악구","봉천동","1703",59.76,5,16,5678,3925,29270
"봉천동아",516,"관악구","봉천동","1703",84.87,8,16,5678,3925,29270
"봉천동아",527,"관악구","봉천동","1703",84.87,13,16,5678,3925,29270
"봉천동아",507,"관악구","봉천동","1703",84.87,1,16,5678,3925,29270
"봉천동아",535,"관악구","봉천동","1703",84.87,8,16,5678,3925,29270
"봉천동아",514,"관악구","봉천동","1703",84.87,10,16,5678,3925,29270
"봉천동아",583,"관악구","봉천동","1703",59.76,19,16,5678,3925,29270
"봉천동아",520,"관악구","봉천동","1703",84.87,12,16,5678,3925,29270
"봉천동아",427,"관악구","봉천동","1703",114.69,1,16,5678,3925,29270
"봉천동아",524,"관악구","봉천동","1703",84.87,6,16,5678,3925,29270
"봉천동아",569,"관악구","봉천동","1703",59.76,5,16,5678,3925,29270
"봉천동아",574,"관악구","봉천동","1703",59.76,10,16,5678,3925,29270
"봉천동아",453,"관악구","봉천동","1703",114.69,15,16,5678,3925,29270
"봉천동아",577,"관악구","봉천동","1703",59.76,15,16,5678,3925,29270
"봉천동아",445,"관악구","봉천동","1703",114.69,22,16,5678,3925,29270
"봉천동아",508,"관악구","봉천동","1703",84.87,16,16,5678,3925,29270
"봉천두솔",376,"관악구","봉천동","1526-16",62.52,1,13,5678,3925,29270
"봉천우성",466,"관악구","봉천동","1706",84.96,2,16,5678,3925,29270
"봉천우성",409,"관악구","봉천동","1706",114.78,3,16,5678,3925,29270
"봉천우성",530,"관악구","봉천동","1706",84.96,26,16,5678,3925,29270
"봉천우성",569,"관악구","봉천동","1706",59.76,9,16,5678,3925,29270
"봉천우성",514,"관악구","봉천동","1706",84.96,13,16,5678,3925,29270
"봉천우성",489,"관악구","봉천동","1706",59.76,2,16,5678,3925,29270
"봉천우성",594,"관악구","봉천동","1706",59.76,6,16,5678,3925,29270
"봉천우성",506,"관악구","봉천동","1706",84.96,7,16,5678,3925,29270
"봉천우성",500,"관악구","봉천동","1706",84.96,6,16,5678,3925,29270
"봉천우성",449,"관악구","봉천동","1706",114.78,13,16,5678,3925,29270
"봉천우성",506,"관악구","봉천동","1706",84.96,3,16,5678,3925,29270
"봉천우성",617,"관악구","봉천동","1706",59.76,22,16,5678,3925,29270
"봉천우성",518,"관악구","봉천동","1706",84.96,5,16,5678,3925,29270
"봉천우성",487,"관악구","봉천동","1706",84.96,6,16,5678,3925,29270
"봉천우성",514,"관악구","봉천동","1706",84.96,12,16,5678,3925,29270
"봉천우성",407,"관악구","봉천동","1706",114.78,3,16,5678,3925,29270
"봉천우성",483,"관악구","봉천동","1706",84.96,8,16,5678,3925,29270
"봉천우성",488,"관악구","봉천동","1706",84.96,10,16,5678,3925,29270
"봉천우성",424,"관악구","봉천동","1706",114.78,6,16,5678,3925,29270
"봉천우성",427,"관악구","봉천동","1706",114.78,20,16,5678,3925,29270
"봉천우성",468,"관악구","봉천동","1706",84.96,10,16,5678,3925,29270
"봉천우성",471,"관악구","봉천동","1706",84.96,13,16,5678,3925,29270
"봉천우성",483,"관악구","봉천동","1706",84.96,20,16,5678,3925,29270
"봉천우성",494,"관악구","봉천동","1706",84.96,5,16,5678,3925,29270
"봉천우성",506,"관악구","봉천동","1706",84.96,4,16,5678,3925,29270
"봉천우성",434,"관악구","봉천동","1706",114.78,11,16,5678,3925,29270
"봉천우성",427,"관악구","봉천동","1706",114.78,9,16,5678,3925,29270
"브라운스톤관악",562,"관악구","봉천동","1721",84.41,15,11,5678,3925,29270
"브라운스톤관악",632,"관악구","봉천동","1721",59.67,5,11,5678,3925,29270
"브라운스톤관악",654,"관악구","봉천동","1721",59.67,11,11,5678,3925,29270
"브라운스톤관악",575,"관악구","봉천동","1721",84.41,12,11,5678,3925,29270
"쁘띠그린힐",592,"관악구","봉천동","957-6",41.4,6,1,5678,3925,29270
"쁘띠그린힐",588,"관악구","봉천동","957-6",31.02,8,1,5678,3925,29270
"쁘띠그린힐",588,"관악구","봉천동","957-6",43.19,5,1,5678,3925,29270
"쁘띠그린힐",592,"관악구","봉천동","957-6",41.4,5,1,5678,3925,29270
"쁘띠그린힐",586,"관악구","봉천동","957-6",41.4,7,1,5678,3925,29270
